method,n_ris,seed,step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,policy_loss,value_loss
ppo,96,6,32768,-39.14350153489072,-4.354925067015908,2.455422051940571,0.4599609375,0.001953125,0.6212245797834787,64.0,0.5875953679334635,-0.1031724363565445,145141.375
ppo,96,6,34816,-39.22983943338834,-4.367527449778363,2.465423141598732,0.467041015625,0.00341796875,0.6225412854216068,64.0,0.6747175743319427,-0.1023392230272293,142425.96875
ppo,96,6,36864,-38.9062012344349,-4.354434015716152,2.4260573248955737,0.4720458984375,0.001953125,0.6169958431914063,64.0,0.6371987877292175,-0.098319873213768,136959.15625
ppo,96,6,38912,-39.153567686263,-4.374307005515275,2.4450405659892605,0.4669189453125,0.00341796875,0.6210582264419238,64.0,0.6821339025840718,-0.0948779284954071,135941.125
ppo,96,6,40960,-38.87541186696125,-4.338608705097816,2.4411135528221517,0.4736328125,0.00146484375,0.6167286278904184,64.0,0.6154201860509286,-0.0960118621587753,131429.46875
ppo,96,6,43008,-39.0075382580482,-4.32951164203892,2.481234555845277,0.474609375,0.001953125,0.6192504752858801,64.0,0.6226788715386808,-0.0905173122882843,128402.734375
ppo,96,6,45056,-39.51045566835169,-4.437934740591283,2.45783264272842,0.466552734375,0.0029296875,0.6262950165671501,64.0,0.5936451878018287,-0.0876868814229965,126562.84375
ppo,96,6,47104,-38.62238312469066,-4.22423292358916,2.50187517392143,0.4697265625,0.0029296875,0.6142526821625267,64.0,0.6280440381980981,-0.0868080183863639,118962.0234375
ppo,96,6,49152,-39.23038101368488,-4.366189338148448,2.47295091477274,0.468017578125,0.00439453125,0.6225748513488649,64.0,0.6215052284055192,-0.0856641083955764,119016.1640625
ppo,96,6,51200,-38.0846646637877,-4.180916760175569,2.453863382668485,0.4730224609375,0.0048828125,0.6054240697073594,64.0,0.6501365011374949,-0.0857079401612281,107877.421875
ppo,96,6,53248,-38.94840063616245,-4.289077530923327,2.5128740202614708,0.47265625,0.001953125,0.6189164840221272,64.0,0.5898599768800428,-0.0854884386062622,111043.6875
ppo,96,6,55296,-38.78569642331156,-4.306424259641595,2.435696259771308,0.4691162109375,0.001953125,0.6157012886369637,64.0,0.5868048085537154,-0.0847024023532867,105080.6640625
ppo,96,6,57344,-39.16834628984736,-4.299902822667045,2.542990104058294,0.466796875,0.00390625,0.6226507761996485,64.0,0.6169958164995295,-0.0847179740667343,104214.9765625
ppo,96,6,59392,-38.744311161575055,-4.295577288772083,2.454014391670058,0.4696044921875,0.00244140625,0.6151559620143388,64.0,0.6106141421216122,-0.0871035009622573,99144.328125
ppo,96,6,61440,-38.631596365094566,-4.260656695515097,2.4640827959871583,0.46826171875,0.00390625,0.613766779813919,64.0,0.6424331532961592,-0.0883949920535087,93770.3828125
ppo,96,6,63488,-39.1292901676789,-4.359288267893782,2.458822330199684,0.467041015625,0.00341796875,0.6208928910675914,64.0,0.6135344105867538,-0.0899192243814468,93954.40625
ppo,96,6,65536,-38.49762613201607,-4.240997580947044,2.4812759863134364,0.4769287109375,0.00537109375,0.6117255098405183,64.0,0.5803761814117685,-0.0948783308267593,89702.234375
ppo,96,6,67584,-38.53904057764166,-4.225340926977918,2.4918368652455487,0.4691162109375,0.0048828125,0.6127446366189953,64.0,0.6286656620017927,-0.0994486808776855,85938.25
ppo,96,6,69632,-38.38376373776549,-4.20020421873701,2.4944997124975155,0.4686279296875,0.00244140625,0.6104207056969372,64.0,0.6242440750157686,-0.1011760234832763,83269.125
ppo,96,6,71680,-38.78465850653557,-4.254233451844074,2.5009391688014517,0.464111328125,0.00146484375,0.6166147331194911,64.0,0.6144900088492883,-0.1062395870685577,81815.40625
ppo,96,6,73728,-39.03614848916661,-4.310002055433642,2.496020351499253,0.4700927734375,0.00244140625,0.6201097577452315,64.0,0.6598812505850679,-0.1099812388420105,84824.125
ppo,96,6,75776,-38.606721991673886,-4.288483184048926,2.425553826490205,0.46533203125,0.00341796875,0.6128256929933029,64.0,0.6674811953636458,-0.1191906929016113,79376.359375
ppo,96,6,77824,-38.54894595049761,-4.211603795670481,2.514697743693078,0.471923828125,0.00341796875,0.6131668241933417,64.0,0.6365071595310604,-0.1276196539402008,78742.015625
ppo,96,6,79872,-38.54937155644062,-4.226527515578122,2.5116811785537365,0.4798583984375,0.00341796875,0.6129079293011159,64.0,0.6514742490763799,-0.1360856592655182,79218.34375
ppo,96,6,81920,-38.9619256924,-4.300797157101485,2.495418207303383,0.4703369140625,0.001953125,0.6189487238446164,64.0,0.6118651718138804,-0.1417225003242492,77644.2109375
ppo,96,6,83968,-38.63308559550407,-4.214433154712136,2.5294880367813857,0.4737548828125,0.0009765625,0.6146187935855703,64.0,0.6478352590132955,-0.1519816219806671,76729.453125
ppo,96,6,86016,-39.0632382727724,-4.308396296395678,2.513422576186575,0.4710693359375,0.0048828125,0.6206221781495843,64.0,0.6783812161593743,-0.1564260572195053,75632.1875
ppo,96,6,88064,-38.02111657783148,-4.117240017892699,2.525453050719752,0.4749755859375,0.00341796875,0.605426367141764,64.0,0.6191136366008795,-0.1629253327846527,71533.9140625
ppo,96,6,90112,-38.42309079725126,-4.172312858849121,2.5370246774853613,0.4739990234375,0.0009765625,0.6116210346143239,64.0,0.6221199858791312,-0.1650340557098388,77649.546875
ppo,96,6,92160,-37.68858415845432,-4.089789505224484,2.4778025401577723,0.4796142578125,0.00439453125,0.5999784759505329,64.0,0.5424290880610702,-0.1641367971897125,81506.375
ppo,96,6,94208,-38.529231185527,-4.2035726907414,2.516443795817594,0.4755859375,0.00439453125,0.6129581874068858,64.0,0.6256796110241356,-0.1647396236658096,79087.1953125
ppo,96,6,96256,-37.597079084353496,-4.0217389118921805,2.536774846633849,0.4794921875,0.0009765625,0.5995596459368092,64.0,0.567609393144234,-0.1640219688415527,81646.984375
ppo,96,6,98304,-38.428251025059325,-4.134360361134377,2.5879154363996424,0.471435546875,0.0048828125,0.6123909047129457,64.0,0.6054445000989769,-0.1647749543190002,81003.6640625
ppo,96,6,100000,-38.1532316179156,-4.096478860764802,2.5693760172988505,0.4784787735849056,0.0047169811320754,0.6081562992348358,64.0,0.6207062762608404,-0.1651213020086288,79786.859375
ppo,96,7,2048,-4.220446527223404,-4.220446527223404,2.5117629956356677,0.47021484375,0.00390625,0.6142758601750893,8.0,0.5725027688233937,-0.1671998351812362,1963.1097412109373
ppo,96,7,4096,-8.257189086103816,-4.1425969511767065,2.5055081492365714,0.4722900390625,0.00146484375,0.60649599112755,32.226245316553374,0.6448508119068131,-0.1667296886444091,9106.78125
ppo,96,7,6144,-23.57024069963736,-4.194903510669324,2.504829082106728,0.472412109375,0.00634765625,0.6102485563693398,55.71413028553079,0.6015203838502936,-0.1587029695510864,63035.12109375
ppo,96,7,8192,-36.21760481076322,-4.193138651348876,2.48623768499512,0.4693603515625,0.00439453125,0.6092778398014345,64.0,0.607509539738732,-0.1579433977603912,142521.09375
ppo,96,7,10240,-38.49747134334289,-4.255549294264017,2.459182399940232,0.4742431640625,0.00146484375,0.6114628937335513,64.0,0.5480037101381137,-0.1542046964168548,158778.34375
ppo,96,7,12288,-38.30033012652338,-4.18937088543302,2.5027687450779017,0.4761962890625,0.00439453125,0.6091242721623278,64.0,0.5976649765448535,-0.1502593457698822,158238.0
ppo,96,7,14336,-37.955020792118034,-4.099532153437608,2.5160238182505164,0.4710693359375,0.0048828125,0.6045622971192933,64.0,0.6064371909065539,-0.1451775580644607,154091.3125
ppo,96,7,16384,-38.79748348932645,-4.261644535055781,2.510574092999509,0.473388671875,0.00439453125,0.6167114098976906,64.0,0.6304350717897379,-0.1387030482292175,159409.875
ppo,96,7,18432,-38.14334905112954,-4.1311309257625375,2.531205301674534,0.4783935546875,0.00537109375,0.6073610379529822,64.0,0.5706705069443484,-0.1337701082229614,152888.0
ppo,96,7,20480,-38.235252624780536,-4.175061742769833,2.4896091713385995,0.4749755859375,0.00341796875,0.6082176943216197,64.0,0.5403586971298348,-0.1286303699016571,151698.1875
ppo,96,7,22528,-37.86880838140952,-4.040107216595604,2.5624199544805126,0.4691162109375,0.00537109375,0.6040839493716772,64.0,0.5759560332335546,-0.1250436902046203,147545.84375
ppo,96,7,24576,-38.70640222992765,-4.209984510867315,2.5365377310717423,0.46875,0.00341796875,0.6160074592689346,64.0,0.6137335768330852,-0.1186910793185234,151371.0
ppo,96,7,26624,-37.81670396282846,-4.079364332183805,2.525075314064313,0.4735107421875,0.00439453125,0.6024524934043689,64.0,0.5862315585991148,-0.1145044863224029,142725.046875
ppo,96,7,28672,-38.371294113529146,-4.173840597513319,2.523290781592574,0.4710693359375,0.0009765625,0.6106688127859969,64.0,0.6186536760901715,-0.1096197962760925,142587.640625
ppo,96,7,30720,-38.33367254211685,-4.147208790158231,2.559378106473718,0.4779052734375,0.00341796875,0.6104725669992608,64.0,0.6481782727812513,-0.1057127267122268,140316.640625
ppo,96,7,32768,-37.95537907727381,-4.092604966987807,2.5377878222787835,0.4796142578125,0.00634765625,0.6046923948265358,64.0,0.5867363074451931,-0.1024367734789848,134795.328125
ppo,96,7,34816,-37.899196504314986,-4.080257688560842,2.543994313904227,0.4771728515625,0.0029296875,0.6039096217098955,64.0,0.5657955679567839,-0.0983883738517761,132543.40625
ppo,96,7,36864,-38.79275334765735,-4.251092730770813,2.523279983260476,0.4771728515625,0.00341796875,0.6168153681586881,64.0,0.6717195042857329,-0.0930531769990921,133747.109375
ppo,96,7,38912,-38.05405385799165,-4.096949546634368,2.5571348848204045,0.4805908203125,0.00537109375,0.6063768627028086,64.0,0.6551708095331309,-0.0934198796749115,126558.4296875
ppo,96,7,40960,-37.80570900034975,-4.090124195295832,2.509251590418967,0.48095703125,0.00341796875,0.6020640143759628,64.0,0.5727913129390136,-0.0895066559314727,121798.328125
ppo,96,7,43008,-38.224956927361326,-4.140165686522083,2.528931741973411,0.47412109375,0.00244140625,0.6086569864435578,64.0,0.5970047871914813,-0.0871761441230773,121526.671875
ppo,96,7,45056,-38.03076338716684,-4.091415609207809,2.5521796542726918,0.4791259765625,0.0029296875,0.6060597817492684,64.0,0.6010257241561643,-0.0839551910758018,115750.0546875
ppo,96,7,47104,-37.77648969242378,-3.994927558027037,2.6084676464200927,0.47802734375,0.0048828125,0.6032421809713704,64.0,0.6490125851888009,-0.0850617140531539,110216.515625
ppo,96,7,49152,-38.170304848054144,-4.096254174868989,2.585203291226266,0.4779052734375,0.00390625,0.6084651905925921,64.0,0.5953625434047767,-0.0843570381402969,107956.1953125
ppo,96,7,51200,-38.10239802562222,-4.107341117903728,2.545655474898463,0.475830078125,0.00244140625,0.6070545876378303,64.0,0.5550228214614149,-0.0840701982378959,104685.9140625
ppo,96,7,53248,-38.1727620641353,-4.111654630362677,2.556500235339009,0.4759521484375,0.00537109375,0.6082340613173681,64.0,0.6099858216551995,-0.0830033197999,102095.8359375
ppo,96,7,55296,-37.85528923199435,-4.028726259785461,2.578723759179302,0.4747314453125,0.0009765625,0.604045767360873,64.0,0.6335282634977848,-0.0825898274779319,97609.890625
ppo,96,7,57344,-37.3906567942461,-3.989063969194742,2.547030550625781,0.482177734375,0.00537109375,0.5964570147330599,64.0,0.6583665105518088,-0.0854904949665069,91013.109375
ppo,96,7,59392,-37.68016774582405,-3.9882164412885466,2.5948697491905497,0.47705078125,0.0048828125,0.6016419875809911,64.0,0.5314417387813518,-0.0868454575538635,89450.046875
ppo,96,7,61440,-37.83441958474319,-4.082491175288977,2.521208347534513,0.4801025390625,0.00341796875,0.6027130073116824,64.0,0.6638735962691191,-0.0885012224316597,87624.7578125
ppo,96,7,63488,-38.05512986699199,-4.044698601657619,2.6030024795056024,0.47607421875,0.00537109375,0.6073291297381137,64.0,0.6535480737040723,-0.0911182686686515,86978.984375
ppo,96,7,65536,-37.492724890847406,-3.987426611183137,2.573495207318058,0.4814453125,0.005859375,0.5983088978511477,64.0,0.5784886521409747,-0.0973389446735382,81830.5390625
ppo,96,7,67584,-38.06419263065917,-4.09096603432598,2.5672988596892856,0.48046875,0.00244140625,0.6066647606488069,64.0,0.6537489036853864,-0.0991892963647842,82180.796875
ppo,96,7,69632,-37.54404452985899,-3.9656885575854126,2.598946807618708,0.4798583984375,0.0029296875,0.5996134995048854,64.0,0.5393915430433565,-0.1074559316039085,78484.1484375
ppo,96,7,71680,-38.087380962584746,-4.0884010628927765,2.5712094362990188,0.4766845703125,0.0029296875,0.6071246410659281,64.0,0.6279664503374172,-0.1053787395358085,77555.09375
ppo,96,7,73728,-37.23590533096618,-3.908221706947449,2.602163855035095,0.4840087890625,0.0048828125,0.5951372075717631,64.0,0.6286029620390378,-0.1195477768778801,74704.1875
ppo,96,7,75776,-37.39678435419424,-3.9589947464624897,2.577093362404334,0.48046875,0.00390625,0.5971033858523527,64.0,0.6550778938559548,-0.1289022862911224,73288.5703125
ppo,96,7,77824,-37.96476347748136,-4.01175188892573,2.622071459642652,0.4715576171875,0.00537109375,0.6063037783670646,64.0,0.6074323557140328,-0.1316041648387909,74902.296875
ppo,96,7,79872,-37.73867146709748,-4.002330046712178,2.584236050391481,0.4732666015625,0.00439453125,0.6024346682211661,64.0,0.5803441935928411,-0.1411623656749725,71881.8984375
ppo,96,7,81920,-37.3741855545676,-3.9150642617362816,2.629392747452556,0.4827880859375,0.005859375,0.5974843088005592,64.0,0.5859535496923797,-0.152999073266983,70157.25
ppo,96,7,83968,-37.697721346722574,-4.053694701812134,2.53828158742799,0.48193359375,0.0029296875,0.6007861900876864,64.0,0.5653348137289262,-0.1596030294895172,70923.9140625
ppo,96,7,86016,-37.56047293884654,-3.9868167051884056,2.5797085566018394,0.4776611328125,0.00537109375,0.5995295756010381,64.0,0.6175565832117041,-0.1644337028264999,70518.171875
ppo,96,7,88064,-37.866289496629065,-3.999473809299809,2.6100691585494245,0.473388671875,0.00537109375,0.6047645658451652,64.0,0.6527016066309069,-0.1638684868812561,73681.0703125
ppo,96,7,90112,-37.78323497478711,-4.035932927879621,2.559024336242964,0.4752197265625,0.00537109375,0.6026303936947766,64.0,0.5532755140173972,-0.1637385785579681,76712.3125
ppo,96,7,92160,-37.44070094251073,-3.912094651518516,2.6337055223239627,0.4755859375,0.0048828125,0.5987251123391466,64.0,0.5962210741712247,-0.1649795323610305,79294.546875
ppo,96,7,94208,-37.08816649120599,-3.8592598943753806,2.6307465476404683,0.4810791015625,0.00927734375,0.5933733320862609,64.0,0.607697362790992,-0.1642275005578994,77713.40625
ppo,96,7,96256,-37.17342571799732,-3.913528691497928,2.5839184895092604,0.48193359375,0.00537109375,0.5939267326160605,64.0,0.5993385853499926,-0.1644924879074096,77994.984375
ppo,96,7,98304,-36.92555725949765,-3.848751884821066,2.609789419745849,0.4837646484375,0.005859375,0.5906572388335105,64.0,0.6122740099413703,-0.1636102795600891,77068.6796875
ppo,96,7,100000,-37.95084047392727,-3.986737490763795,2.656838395361111,0.4775943396226415,0.0047169811320754,0.6065018389850622,64.0,0.6312054594506141,-0.1643917113542556,77436.671875
ppo,128,0,2048,-4.373065424674519,-4.373065424674519,2.4180436899407525,0.46630859375,0.0009765625,0.619042715093354,8.0,0.6133520250633268,-0.1670614778995514,2083.0556640625
ppo,128,0,4096,-8.602248654995439,-4.274637872879556,2.442216003515223,0.477294921875,0.001953125,0.6112618618111023,31.65401848251458,0.5615043006477177,-0.1686628311872482,9911.15234375
ppo,128,0,6144,-23.06272153700457,-4.259326726095552,2.44291717588122,0.468994140625,0.00341796875,0.6108669345196449,56.37924260665734,0.6194166772586304,-0.158670574426651,60459.43359375
ppo,128,0,8192,-36.42864876334096,-4.244319949377822,2.4497012926099933,0.4727783203125,0.00244140625,0.6098675392981128,64.0,0.5742053699381194,-0.1640920937061309,144111.75
ppo,128,0,10240,-38.44350597265522,-4.201008707350007,2.495164348070211,0.472412109375,0.005859375,0.6114731654518787,64.0,0.6193250452726795,-0.162327766418457,161055.71875
ppo,128,0,12288,-38.38664157689851,-4.245151401455034,2.4496924234069004,0.478271484375,0.0029296875,0.6096694674186336,64.0,0.6182721716382898,-0.1607752591371536,158106.890625
ppo,128,0,14336,-38.07809467342097,-4.1564232864173976,2.4760815884018497,0.474609375,0.001953125,0.605744131910778,64.0,0.532169273288893,-0.1572186946868896,153165.625
ppo,128,0,16384,-38.55247475403381,-4.213218050492608,2.502361094283785,0.4661865234375,0.0029296875,0.6132010125632358,64.0,0.6246642499888989,-0.154871717095375,156970.46875
ppo,128,0,18432,-38.56275752786512,-4.215626761411086,2.5137084216471948,0.4739990234375,0.00244140625,0.6133416208295364,64.0,0.6641808534619335,-0.1505903303623199,156021.859375
ppo,128,0,20480,-38.33778440999569,-4.147696431899334,2.5416678447939374,0.4696044921875,0.00439453125,0.6105372853231492,64.0,0.5952070461512705,-0.1489778012037277,151695.96875
ppo,128,0,22528,-38.08454250718816,-4.142887912501121,2.5056995021179227,0.475341796875,0.0048828125,0.6061009749051256,64.0,0.6103297690351175,-0.1455470323562622,148758.75
ppo,128,0,24576,-38.58186172230003,-4.228219329948992,2.50610755144054,0.472900390625,0.00244140625,0.6134578998634114,64.0,0.5877893999053554,-0.1404649317264557,150060.1875
ppo,128,0,26624,-37.66309349430779,-4.025062554341432,2.5444035460024703,0.473388671875,0.00537109375,0.6006791239279707,64.0,0.6194679501765767,-0.1394636780023574,141660.453125
ppo,128,0,28672,-38.2357252358246,-4.113982700569267,2.5656737281854536,0.4697265625,0.00341796875,0.6093168309867025,64.0,0.5793614597873413,-0.1341990828514099,141887.53125
ppo,128,0,30720,-38.31226467336565,-4.11422088158954,2.5761164397664658,0.4696044921875,0.0029296875,0.6106793534245734,64.0,0.6050596373576279,-0.131844162940979,140183.375
ppo,128,0,32768,-38.277534131538935,-4.145799292794578,2.537228347830868,0.4749755859375,0.001953125,0.6094952649775779,64.0,0.5833227303283596,-0.1293897628784179,137014.859375
ppo,128,0,34816,-37.65896143100579,-4.053698184300985,2.511357317728694,0.475341796875,0.0068359375,0.6000939865483002,64.0,0.6519475546549519,-0.1254248172044754,129670.15625
ppo,128,0,36864,-37.6819653355237,-4.068679478266057,2.501619092692438,0.47265625,0.0048828125,0.6002372474510291,64.0,0.6027920763123167,-0.1253656446933746,126398.4375
ppo,128,0,38912,-38.83823442018471,-4.250347588941946,2.5240778700613458,0.4710693359375,0.0048828125,0.6176408362721921,64.0,0.5913754259078091,-0.1176666319370269,132378.25
ppo,128,0,40960,-38.17397727011912,-4.1216168787038265,2.5543916681855725,0.4771728515625,0.0029296875,0.6080778641324159,64.0,0.6313932600977813,-0.1187952384352684,123774.0
ppo,128,0,43008,-38.155340941699336,-4.147157817515294,2.510033062363439,0.4732666015625,0.00244140625,0.6072889843604293,64.0,0.574251383357786,-0.1164130493998527,120934.65625
ppo,128,0,45056,-38.11944398520548,-4.119242727259289,2.539251354240493,0.4769287109375,0.00439453125,0.6071464510347533,64.0,0.5430114262321731,-0.1159835159778595,116429.453125
ppo,128,0,47104,-37.87520677498679,-4.0755365437438975,2.5300327316678226,0.4747314453125,0.001953125,0.603565539843623,64.0,0.6171035100368552,-0.1157310903072357,111658.171875
ppo,128,0,49152,-38.1745120917695,-4.142019405374002,2.517903417405561,0.476318359375,0.0029296875,0.6077230836856339,64.0,0.6353646833072938,-0.1133825927972793,108708.265625
ppo,128,0,51200,-37.789247455293065,-4.123979319919098,2.449131469763256,0.4759521484375,0.005859375,0.6011655024173923,64.0,0.5760813009812984,-0.1116449534893035,103877.15625
ppo,128,0,53248,-38.06804206103101,-4.079921105417899,2.563211533248149,0.46923828125,0.0048828125,0.606930731350234,64.0,0.6327185929993405,-0.1128231734037399,101755.859375
ppo,128,0,55296,-38.07533632748874,-4.091887707323137,2.5592118908325743,0.47216796875,0.0029296875,0.6068472967886713,64.0,0.5936678150960398,-0.1153069138526916,100043.640625
ppo,128,0,57344,-37.61914177309771,-4.047097305863186,2.515079172161908,0.4754638671875,0.00390625,0.5995007940577594,64.0,0.5424781752351255,-0.1153245121240615,94669.046875
ppo,128,0,59392,-38.18577440877012,-4.154056149655881,2.5151482433194654,0.47314453125,0.00634765625,0.6077092546270397,64.0,0.5697508749833438,-0.1160163208842277,95830.109375
ppo,128,0,61440,-37.55333314588222,-4.032544726430298,2.525460584626604,0.47900390625,0.005859375,0.5985855074902128,64.0,0.5843396811231621,-0.1190600171685218,87163.96875
ppo,128,0,63488,-37.7502717031676,-4.036347817205159,2.546011997328634,0.477294921875,0.0048828125,0.6020343551064722,64.0,0.6017592745689988,-0.1213482543826103,88104.796875
ppo,128,0,65536,-38.53022204872339,-4.221756149575155,2.4964979198728647,0.4739990234375,0.00439453125,0.6126511767705041,64.0,0.6228345704476419,-0.1200776547193527,86180.859375
ppo,128,0,67584,-37.91555197859008,-4.051073751705229,2.5805759246623934,0.4796142578125,0.00341796875,0.6047228254800865,64.0,0.5712557651592565,-0.1249588057398796,83276.65625
ppo,128,0,69632,-37.96689439064101,-4.137102247768039,2.4817925999415404,0.4776611328125,0.00244140625,0.6041034311227317,64.0,0.5471680903458919,-0.1293545663356781,82142.5859375
ppo,128,0,71680,-38.01730989192088,-4.083605211806697,2.562057793210432,0.4766845703125,0.00439453125,0.6059590121448959,64.0,0.5861609227425587,-0.135069265961647,79706.9140625
ppo,128,0,73728,-38.15483540775869,-4.109139436144654,2.565621921437839,0.481201171875,0.00341796875,0.607958856635965,64.0,0.6203982596121356,-0.1380585879087448,78922.578125
ppo,128,0,75776,-38.32211310059529,-4.199221161177866,2.494158316290761,0.475341796875,0.00146484375,0.6093373560610253,64.0,0.5929442561838185,-0.1404925882816314,78134.21875
ppo,128,0,77824,-37.96282378880905,-4.079499986291513,2.5546063695868333,0.478759765625,0.00634765625,0.6050593536163845,64.0,0.6458386650015725,-0.1473998129367828,75538.3984375
ppo,128,0,79872,-38.663068484884285,-4.201272809871743,2.555239750410349,0.474609375,0.001953125,0.6153892084823669,64.0,0.551654065777882,-0.1502094268798828,75306.1328125
ppo,128,0,81920,-37.98506141925938,-4.093184427443142,2.5349509894294178,0.4788818359375,0.00341796875,0.6052120891395757,64.0,0.5848684569340347,-0.1571955680847168,73622.828125
ppo,128,0,83968,-38.048559260616,-4.083779331191431,2.56483153924171,0.47265625,0.00439453125,0.606513927311153,64.0,0.6612990615776063,-0.1602807193994522,70660.5546875
ppo,128,0,86016,-37.89335607719472,-4.005327954108577,2.613318027955115,0.47509765625,0.00537109375,0.6051433593408241,64.0,0.632847556682481,-0.1639807224273681,70405.328125
ppo,128,0,88064,-37.59270976813022,-4.001756595489519,2.554667292893782,0.4749755859375,0.00439453125,0.5998384495114413,64.0,0.6365257899801565,-0.1651213765144348,71476.7265625
ppo,128,0,90112,-38.01000857573861,-4.1247004737343325,2.515634012601621,0.477294921875,0.00537109375,0.6050947875357906,64.0,0.6220290376073213,-0.1654882133007049,74006.8828125
ppo,128,0,92160,-37.37547396074612,-3.9832081987351113,2.537898268214133,0.4737548828125,0.00244140625,0.5962904600359109,64.0,0.6087836326206612,-0.1636532396078109,78585.640625
ppo,128,0,94208,-38.00097914314638,-4.096654071376873,2.537212911497767,0.4769287109375,0.00634765625,0.6054343762815982,64.0,0.644470898297249,-0.1645137965679168,77333.8828125
ppo,128,0,96256,-37.81466383639688,-4.066408178268089,2.535057127025028,0.4798583984375,0.0068359375,0.6026474224665855,64.0,0.6333714170376435,-0.1647901237010955,77271.0
ppo,128,0,98304,-37.97164447998466,-4.046984377616496,2.6018413408191696,0.4766845703125,0.00634765625,0.605797501828003,64.0,0.5827420132188297,-0.1659830212593078,78100.53125
ppo,128,0,100000,-37.86412790064005,-4.074440526408316,2.537364707635896,0.4765625,0.0029481132075471,0.6033872745398523,64.0,0.6424618148752042,-0.164513424038887,78312.8828125
ppo,128,1,2048,-4.556116356006002,-4.556116356006002,2.34818222394543,0.460205078125,0.00146484375,0.6277354529623972,8.0,0.577267962636659,-0.166976511478424,2228.9833984375
ppo,128,1,4096,-9.053594183666831,-4.416135113096179,2.3677743122921298,0.4658203125,0.001953125,0.618055798057486,34.76501973733495,0.5841855513386116,-0.1684223711490631,11307.6455078125
ppo,128,1,6144,-25.62656025909026,-4.410440555858122,2.429259138268471,0.4661865234375,0.0009765625,0.6225355938419078,58.53393135232357,0.6083694287497409,-0.1620483696460724,73946.546875
ppo,128,1,8192,-37.57645890348515,-4.352524126151171,2.4401169367574047,0.468505859375,0.00244140625,0.6189162625552787,64.0,0.6665773712721595,-0.1640816330909729,152495.46875
ppo,128,1,10240,-38.84326668185984,-4.3748799730048376,2.389551944324636,0.472412109375,0.0029296875,0.6155069055152679,64.0,0.5808759644152065,-0.160955548286438,161870.421875
ppo,128,1,12288,-39.18883688070588,-4.428922561887128,2.391308719650098,0.468017578125,0.00390625,0.620712755693192,64.0,0.6397188478040842,-0.1598736047744751,165562.71875
ppo,128,1,14336,-38.39186834407457,-4.269260126447845,2.415450327335744,0.4696044921875,0.00341796875,0.6093322896004771,64.0,0.6089630881201679,-0.1560451090335846,157906.4375
ppo,128,1,16384,-39.22189696830691,-4.417402401405657,2.418870668724461,0.471923828125,0.00048828125,0.621508831551808,64.0,0.5854655282633315,-0.1533068120479583,161957.4375
ppo,128,1,18432,-39.20545546022428,-4.416340293734173,2.4170492660019534,0.4671630859375,0.0029296875,0.621234199401609,64.0,0.6553099989595845,-0.1492969095706939,159468.390625
ppo,128,1,20480,-39.0692951547066,-4.450181484671714,2.355238311966289,0.47412109375,0.00439453125,0.6181984583934799,64.0,0.566016649139814,-0.1469478011131286,156495.75
ppo,128,1,22528,-39.22681578659014,-4.378854599649934,2.4501610202832893,0.4676513671875,0.0029296875,0.6222850211953607,64.0,0.6177130570560067,-0.142736554145813,156543.71875
ppo,128,1,24576,-39.52451051564511,-4.492695725998857,2.383744765318223,0.467041015625,0.00146484375,0.625568121243683,64.0,0.6490310717169528,-0.1382715851068496,156750.65625
ppo,128,1,26624,-38.97285702169352,-4.358250254424551,2.432184595095952,0.4732666015625,0.00439453125,0.6181179779869459,64.0,0.6651435818450157,-0.1357313841581344,150470.0625
ppo,128,1,28672,-39.53765804407993,-4.470730988953433,2.42098941393883,0.4697265625,0.0029296875,0.6261951259844019,64.0,0.6080174686964023,-0.1310988366603851,151834.09375
ppo,128,1,30720,-38.28667679467155,-4.257027694098866,2.4182705134346096,0.4769287109375,0.001953125,0.6076723053673694,64.0,0.6103760647407459,-0.1297515481710434,138269.6875
ppo,128,1,32768,-38.61643990484895,-4.318256062442621,2.400625444895446,0.471435546875,0.00439453125,0.6124675686143988,64.0,0.6296382860341113,-0.125559389591217,138925.21875
ppo,128,1,34816,-39.08737712557616,-4.347771901385839,2.460207799359716,0.469970703125,0.00244140625,0.6203500932891128,64.0,0.5979843699037154,-0.1212315484881401,138858.0625
ppo,128,1,36864,-38.89890245079515,-4.34887488933388,2.4216437354228257,0.472412109375,0.0009765625,0.6169647778832369,64.0,0.6048335274518728,-0.1193040162324905,134144.1875
ppo,128,1,38912,-38.67194477522814,-4.306076305206939,2.4314231673847075,0.4730224609375,0.00439453125,0.6136762226789502,64.0,0.6186926532289156,-0.1174133569002151,128762.7109375
ppo,128,1,40960,-39.21202955724497,-4.39491836076629,2.4414523379157864,0.4736328125,0.00244140625,0.6217341285085479,64.0,0.6161235108773228,-0.1147072911262512,128148.7421875
ppo,128,1,43008,-38.82071047245093,-4.313366820694728,2.452708438906871,0.470458984375,0.0029296875,0.6162025652099321,64.0,0.641189999194441,-0.1130065396428108,121950.5859375
ppo,128,1,45056,-38.37311558998277,-4.264941371735912,2.4287488031016933,0.4754638671875,0.00439453125,0.609074539611551,64.0,0.6463101901068831,-0.1116299405694007,116833.359375
ppo,128,1,47104,-38.461267887769935,-4.261753491208628,2.440398397140699,0.474853515625,0.0048828125,0.610705614224309,64.0,0.6472311739329226,-0.1131568253040313,112838.3984375
