method,n_ris,seed,step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,policy_loss,value_loss
ppo,16,6,12288,-38.468492804318416,-4.180053711379298,2.524542747602076,0.4691162109375,0.00439453125,0.6122935552310556,64.0,0.6021511136083503,-0.0268148481845855,158678.90625
ppo,16,6,14336,-39.01451123794409,-4.281322057746794,2.533005120487988,0.4720458984375,0.00439453125,0.620235521074952,64.0,0.6246293444541616,-0.0248291194438934,164558.921875
ppo,16,6,16384,-38.2100558744154,-4.108403431407347,2.5567626808086463,0.4700927734375,0.005859375,0.6089580793394296,64.0,0.6141986157832166,-0.0202133655548095,156419.9375
ppo,16,6,18432,-38.24373525926914,-4.191836253763849,2.4765286250407224,0.47412109375,0.00341796875,0.6080696250983089,64.0,0.6237437133635644,-0.0184506103396415,153367.296875
ppo,16,6,20480,-38.13997729077912,-4.127519326571121,2.5205478324590573,0.4716796875,0.0029296875,0.6073653207894283,64.0,0.6039945686056397,-0.0191178992390632,152465.59375
ppo,16,6,22528,-38.499911452379166,-4.189372975722598,2.5335146066783074,0.473388671875,0.00341796875,0.6126881870831531,64.0,0.6554559578109911,-0.0157954692840576,153509.578125
ppo,16,6,24576,-38.053247371674935,-4.109071011553766,2.519816681855684,0.47314453125,0.00439453125,0.6061460064307351,64.0,0.6310363809459227,-0.0154115259647369,148528.75
ppo,16,6,26624,-38.35379037687527,-4.18746474824195,2.495912238157431,0.46923828125,0.005859375,0.6101129576541665,64.0,0.5728056046697062,-0.0142966508865356,151246.90625
ppo,16,6,28672,-37.99857318483771,-4.083436922893753,2.5359312688358298,0.47216796875,0.0048828125,0.6056274332489991,64.0,0.637918025232703,-0.0130094736814498,145610.53125
ppo,16,6,30720,-37.726914460950624,-4.044027830733498,2.52571365320882,0.47314453125,0.0029296875,0.6014801183967343,64.0,0.5649078076241348,-0.0123962834477424,141722.5
ppo,16,6,32768,-38.32256199718235,-4.117648374182225,2.5698622363542527,0.4659423828125,0.00390625,0.610802028982145,64.0,0.5960645572391022,-0.0113503634929656,144217.671875
ppo,16,6,34816,-38.20454673977608,-4.120527591582638,2.54740248913136,0.4736328125,0.005859375,0.6086431990748828,64.0,0.6547548844358475,-0.0104778856039047,140298.40625
ppo,16,6,36864,-37.83416419789887,-4.076508817820665,2.5211322079586367,0.4755859375,0.0029296875,0.6028152746442538,64.0,0.6051923549773273,-0.0100597739219665,135657.890625
ppo,16,6,38912,-38.20576729999944,-4.121134581182316,2.547039313257102,0.4749755859375,0.00390625,0.6086541556931628,64.0,0.6779021024402181,-0.0098350122570991,136255.515625
ppo,16,6,40960,-38.21376766440502,-4.134542422678512,2.536381134730754,0.4791259765625,0.00439453125,0.6085575936022591,64.0,0.6183005296948214,-0.009668231010437,133686.890625
ppo,16,6,43008,-37.87061320937519,-4.047860989392823,2.57042589618304,0.47900390625,0.00537109375,0.6039777182139707,64.0,0.6016691912490164,-0.0090345218777656,127617.53125
ppo,16,6,45056,-38.44004998335069,-4.150882380613113,2.5748229797217066,0.474365234375,0.00439453125,0.6123065643345996,64.0,0.5827302095290727,-0.0085818469524383,127842.7734375
ppo,16,6,47104,-37.53763578864715,-3.9647089304876806,2.586966676450027,0.4749755859375,0.005859375,0.599516551038562,64.0,0.6217538978031618,-0.0084392577409744,121254.609375
ppo,16,6,49152,-38.21527140879082,-4.109485467844976,2.5643306535578057,0.471435546875,0.00439453125,0.6090318918026043,64.0,0.6064096206418387,-0.0079686492681503,121793.0390625
ppo,16,6,51200,-37.343978454286514,-3.950996622647884,2.570647113218248,0.473388671875,0.00537109375,0.596303246993547,64.0,0.6406761098996717,-0.0077249929308891,112508.890625
ppo,16,6,53248,-38.16647895301541,-4.074323760921567,2.598885952744562,0.4725341796875,0.00341796875,0.6087884855731044,64.0,0.5632027332660332,-0.0079686343669891,114857.484375
ppo,16,6,55296,-38.079017333466,-4.112810986562888,2.522243724198121,0.474365234375,0.00341796875,0.6065393990518413,64.0,0.5886615608099532,-0.0076308846473693,110800.796875
ppo,16,6,57344,-38.4902157322812,-4.111174271515542,2.621557095442708,0.4700927734375,0.0087890625,0.6139114546565296,64.0,0.5911151610302023,-0.0073601678013801,109285.359375
ppo,16,6,59392,-37.88678393096319,-4.059872594043664,2.5449361701742728,0.4683837890625,0.00390625,0.6040519881592772,64.0,0.5828590368339582,-0.0071808099746704,102384.6796875
ppo,16,6,61440,-37.78044860307541,-4.048376768484797,2.542026403858987,0.4725341796875,0.005859375,0.6023584256176897,64.0,0.6352822054959639,-0.0071249082684516,97901.3984375
ppo,16,6,63488,-38.24141891281354,-4.114395962245354,2.568584446604754,0.4765625,0.00341796875,0.609411124117289,64.0,0.6370686767438559,-0.0071890950202941,97774.109375
ppo,16,6,65536,-37.68207952231246,-4.013430384137265,2.577583370467869,0.48046875,0.00341796875,0.6012258774674143,64.0,0.5723218945793489,-0.0080399215221405,91033.7734375
ppo,16,6,67584,-37.70667352438774,-3.997650377121358,2.5868970248671883,0.4801025390625,0.005859375,0.601946841915471,64.0,0.6302190687742543,-0.0084219127893447,87073.3671875
ppo,16,6,69632,-37.67339382992205,-3.999654523602288,2.587036180046229,0.474609375,0.00390625,0.6013167733271385,64.0,0.6186657825556985,-0.0074510648846626,84335.453125
ppo,16,6,71680,-37.87149787398525,-4.00008385605973,2.61398232849633,0.4700927734375,0.00341796875,0.6048466788915272,64.0,0.6119576726780304,-0.0075072646141052,82841.3828125
ppo,16,6,73728,-38.01708384674093,-4.049393307199245,2.597997891402885,0.4749755859375,0.00634765625,0.6065659024918157,64.0,0.6491024546431188,-0.0082615315914154,80993.625
ppo,16,6,75776,-37.58829950294174,-4.014752691990161,2.540037191017963,0.4775390625,0.00439453125,0.5995276216241354,64.0,0.6555650751709352,-0.0089257284998893,75920.203125
ppo,16,6,77824,-37.53074393606336,-3.9363513219536745,2.6227940335203663,0.4739990234375,0.0048828125,0.5998998681091015,64.0,0.6367672078925698,-0.0090477764606475,74105.0234375
ppo,16,6,79872,-37.86239190010048,-3.9937763427572737,2.644075584536425,0.4822998046875,0.00439453125,0.6047967063811288,64.0,0.6511176290070234,-0.0094987601041793,73915.203125
ppo,16,6,81920,-38.13883867649036,-4.079575244725576,2.584114362791236,0.4764404296875,0.00390625,0.6082011327100854,64.0,0.5786083792860537,-0.0098094046115875,73652.21875
ppo,16,6,83968,-37.55194532068391,-3.959014819916591,2.6126265493823744,0.4803466796875,0.005859375,0.5998737589422735,64.0,0.6339645419975083,-0.0116123035550117,69279.59375
ppo,16,6,86016,-38.16073027765504,-4.062220138689238,2.611058906069712,0.4774169921875,0.00390625,0.6089019667672464,64.0,0.6588727045798146,-0.0123163908720016,70278.875
ppo,16,6,88064,-37.06648508168708,-3.8495415189032873,2.635464042364985,0.4873046875,0.0087890625,0.5931597064782819,64.0,0.6089157363600239,-0.0154845118522644,67333.75
ppo,16,6,90112,-37.58955176114188,-3.963038564565724,2.61202397853264,0.47705078125,0.00244140625,0.60047344993886,64.0,0.6027928047483411,-0.0173745304346084,70568.265625
ppo,16,6,92160,-36.74857696205511,-3.8366192505542167,2.5857392365133287,0.48486328125,0.00439453125,0.5877135305625159,64.0,0.522892954246684,-0.0248349383473396,69588.46875
ppo,16,6,94208,-37.42877454335055,-3.9202859787004174,2.6244646148103703,0.4794921875,0.00341796875,0.5983658672258951,64.0,0.626757348627909,-0.0318238660693168,71398.9609375
ppo,16,6,96256,-36.70102518577395,-3.801598752355294,2.609591631929895,0.4864501953125,0.00537109375,0.5874897577396188,64.0,0.548727955207494,-0.0853497087955474,73415.53125
ppo,16,6,98304,-37.38615576128621,-3.8741642219526513,2.6749860258805462,0.4794921875,0.00439453125,0.5984284203452421,64.0,0.6159303544515388,-0.0848337411880493,77313.1171875
ppo,16,6,100000,-36.97822118151425,-3.774052987007519,2.706427922735469,0.4839327830188679,0.0076650943396226,0.592931574901906,64.0,0.5962902569249653,-0.1056037917733192,77798.671875
ppo,16,7,2048,-4.328988273369784,-4.328988273369784,2.431626671905118,0.4658203125,0.005859375,0.616595630467869,8.0,0.5789919337037014,-0.1615384817123413,2070.351318359375
ppo,16,7,4096,-8.484961804831357,-4.332977785343276,2.4060712636726365,0.46923828125,0.0009765625,0.6140627417391001,32.34019557671914,0.6503245926722404,-0.1254239231348037,9591.369140625
ppo,16,7,6144,-23.93251807240338,-4.3409599627032325,2.4200328333109766,0.470703125,0.005859375,0.6155202555457729,55.91441981549092,0.5956679471194376,-0.053452081978321,65061.15234375
ppo,16,7,8192,-36.630426185552125,-4.308871950901069,2.429118386070892,0.4676513671875,0.0048828125,0.6142008746678618,64.0,0.5999715282929216,-0.0388650298118591,145959.125
ppo,16,7,10240,-38.86856016246335,-4.382927071176569,2.388855222003927,0.4735107421875,0.0029296875,0.615814876630121,64.0,0.562291837156044,-0.0330721288919448,162516.109375
ppo,16,7,12288,-38.7320155006697,-4.324248944978695,2.42594629015112,0.4725341796875,0.001953125,0.6144244027801966,64.0,0.5964314603318176,-0.0266136080026626,162586.796875
ppo,16,7,14336,-38.181128222615854,-4.192364517089036,2.4503980330894346,0.470458984375,0.00439453125,0.6069422090272646,64.0,0.6032789165299064,-0.0257530435919761,157076.984375
ppo,16,7,16384,-39.14444266450408,-4.377477978214231,2.4393339122464948,0.4686279296875,0.00439453125,0.6208386551123187,64.0,0.6310016592339492,-0.0224949121475219,163600.375
ppo,16,7,18432,-38.49004431711326,-4.241354232453702,2.470454366977204,0.4744873046875,0.00439453125,0.6115837515117778,64.0,0.5628730285396009,-0.0198955461382865,156890.375
ppo,16,7,20480,-38.461595308042185,-4.258109376472421,2.436209635435665,0.471435546875,0.00439453125,0.6107765344923173,64.0,0.541266605827084,-0.0159261673688888,155495.40625
ppo,16,7,22528,-38.186345882125536,-4.152107901474087,2.493504579639644,0.4671630859375,0.00341796875,0.6077542496544901,64.0,0.59579697143565,-0.0164572149515151,152860.578125
ppo,16,7,24576,-38.93144936311631,-4.312394240985561,2.457535840695777,0.4652099609375,0.001953125,0.6181974128951919,64.0,0.6214650407256658,-0.0156257525086402,156246.609375
ppo,16,7,26624,-38.04495556562155,-4.181191977266625,2.446954374416724,0.4713134765625,0.00439453125,0.6047100640777665,64.0,0.5870735493815746,-0.0143525078892707,147964.6875
ppo,16,7,28672,-38.68496787812306,-4.273834810837785,2.469509930459245,0.4708251953125,0.00146484375,0.6144845190586657,64.0,0.6340483529398557,-0.0125900134444236,149297.0625
ppo,16,7,30720,-38.57300105318146,-4.242835946874621,2.489790665981233,0.4754638671875,0.00439453125,0.6130386626126223,64.0,0.6497242916685186,-0.0145372152328491,146953.0625
ppo,16,7,32768,-38.23060977417756,-4.2029474260238455,2.461071350108952,0.4736328125,0.0029296875,0.6076368276456021,64.0,0.5948088921409265,-0.0118714943528175,141688.625
ppo,16,7,34816,-38.06100459737587,-4.135407403671534,2.505809582621149,0.4769287109375,0.00146484375,0.6058142356018632,64.0,0.5616112813210876,-0.0119078010320663,139888.4375
ppo,16,7,36864,-38.95673327853578,-4.3239290154483125,2.468311384532334,0.4732666015625,0.0048828125,0.618442933269419,64.0,0.6815293433026338,-0.0103001594543457,142573.3125
ppo,16,7,38912,-38.321582282885785,-4.195366953855492,2.491802827552726,0.4766845703125,0.0029296875,0.6093967023041125,64.0,0.6634128120789549,-0.0103872939944267,136054.0
ppo,16,7,40960,-38.034232157787415,-4.161610272427035,2.4711268162286766,0.4766845703125,0.00390625,0.6048682479528638,64.0,0.5807430322610754,-0.009186215698719,131657.71875
ppo,16,7,43008,-38.37347244785709,-4.217942318287113,2.469374458938466,0.4759521484375,0.0048828125,0.609920180885178,64.0,0.6008909043427373,-0.0089870616793632,130435.421875
ppo,16,7,45056,-38.22557736158889,-4.167706816945948,2.498708611314782,0.476318359375,0.001953125,0.6081762597257667,64.0,0.5930538696035735,-0.0088543146848678,126317.5
ppo,16,7,47104,-37.96607028610299,-4.096276076568715,2.519655257087787,0.4749755859375,0.00390625,0.6048177537416837,64.0,0.6441181193880067,-0.0093967393040657,121610.8828125
ppo,16,7,49152,-38.5025232465924,-4.204255559034079,2.5196537808803363,0.4775390625,0.00341796875,0.6124690658492558,64.0,0.6024431153663331,-0.0082033723592758,121429.6875
ppo,16,7,51200,-38.0801166974981,-4.168017524051149,2.466401970361628,0.4730224609375,0.00244140625,0.6055731995258383,64.0,0.5561154130300032,-0.0094284862279891,115488.4140625
ppo,16,7,53248,-38.40478629036494,-4.207785426348046,2.486315558186746,0.4736328125,0.005859375,0.6106607297145874,64.0,0.6127300839766587,-0.0071024149656295,112546.890625
ppo,16,7,55296,-38.08550902395275,-4.136739827963787,2.4969067737861907,0.4737548828125,0.0009765625,0.6062280213569458,64.0,0.6383918960659247,-0.0075678378343582,109349.84375
ppo,16,7,57344,-37.70773441760186,-4.086235367232994,2.4971376508513883,0.47900390625,0.00537109375,0.6003839116137297,64.0,0.6624822476541004,-0.0076804235577583,102988.171875
ppo,16,7,59392,-38.15257860401858,-4.135995090307134,2.5115518468157423,0.47265625,0.0029296875,0.6074389913162759,64.0,0.5284039939287818,-0.0077837333083152,101279.328125
ppo,16,7,61440,-37.94299386604507,-4.128350716027638,2.4833209931224234,0.477294921875,0.00244140625,0.6038329133931685,64.0,0.6722110678691738,-0.0078343823552131,96906.2109375
ppo,16,7,63488,-38.30131176916227,-4.1371998756173785,2.545285461640259,0.4739990234375,0.00390625,0.6100734266704445,64.0,0.6463353467121817,-0.0081401839852333,96729.6875
ppo,16,7,65536,-37.74317524535971,-4.089652411014763,2.498193676198025,0.4791259765625,0.0048828125,0.6009557648990169,64.0,0.5861517564610651,-0.0083877742290496,89028.921875
ppo,16,7,67584,-38.222766205375805,-4.170851974730634,2.4986727558578665,0.47705078125,0.00439453125,0.6080698969758067,64.0,0.653839330582963,-0.0081693828105926,88400.203125
ppo,16,7,69632,-37.69272899756595,-4.045127665294416,2.533729040604987,0.47900390625,0.00390625,0.6008500237905632,64.0,0.5414090990605945,-0.0085029378533363,81171.984375
ppo,16,7,71680,-38.398247944923455,-4.190954236268034,2.513271303564345,0.47802734375,0.0029296875,0.610844530511704,64.0,0.6270667717189877,-0.0076882392168045,83079.1171875
ppo,16,7,73728,-37.56021165934595,-4.024982565116502,2.5254473310892465,0.481689453125,0.00390625,0.5988433766826686,64.0,0.6380980332654497,-0.0086845085024833,76974.7109375
ppo,16,7,75776,-37.67736064869367,-4.065911728690633,2.508400957215009,0.476806640625,0.0029296875,0.6002044450000543,64.0,0.639675802669993,-0.0096136033535003,73666.65625
ppo,16,7,77824,-38.19372355930522,-4.117760408771153,2.5395380920525827,0.4688720703125,0.00341796875,0.6084993419738227,64.0,0.5991716083076811,-0.0095951333642005,75494.765625
ppo,16,7,79872,-37.96341526077674,-4.091102865623395,2.5236959958887937,0.4716796875,0.00537109375,0.6048627213420241,64.0,0.5900336002770328,-0.0101865455508232,72849.0859375
ppo,16,7,81920,-37.5839457917108,-4.012318599279408,2.552631437180645,0.4765625,0.00390625,0.5994933427219891,64.0,0.5924189947630307,-0.0118535235524177,69252.171875
ppo,16,7,83968,-37.92759060273528,-4.128016449961099,2.4905991850403963,0.477783203125,0.00390625,0.6035638241566819,64.0,0.5775690119208945,-0.0109584406018257,70245.4140625
ppo,16,7,86016,-37.86549972985341,-4.104726663035845,2.499411369943828,0.473388671875,0.00341796875,0.6028709476217422,64.0,0.6234268488099654,-0.0144725814461708,71080.4921875
ppo,16,7,88064,-38.15086713819412,-4.105334141089215,2.539959478364884,0.47021484375,0.0029296875,0.6079559463768733,64.0,0.6502950451108664,-0.0150116980075836,70723.4765625
ppo,16,7,90112,-38.15042976224167,-4.158221509527193,2.485918342505072,0.4698486328125,0.00390625,0.6070037187984729,64.0,0.5403366549359131,-0.019387811422348,71938.6328125
ppo,16,7,92160,-37.91618141932837,-4.069381082490114,2.5415470842550727,0.472900390625,0.005859375,0.6044071488721114,64.0,0.6028800812284048,-0.0267354547977447,72390.515625
ppo,16,7,94208,-37.47041547617613,-3.9821727009515135,2.5575450433255744,0.475341796875,0.0078125,0.5980043352718682,64.0,0.6133417305202306,-0.0566775426268577,74864.578125
ppo,16,7,96256,-37.5002791347349,-4.018817068721498,2.518065356508404,0.476318359375,0.0029296875,0.5978832511788108,64.0,0.6020598539568297,-0.0921956449747085,76418.796875
ppo,16,7,98304,-37.20997383796194,-3.94737130025982,2.547370842873708,0.4830322265625,0.005859375,0.5939750453161092,64.0,0.6027020198260681,-0.094078816473484,80800.328125
ppo,16,7,100000,-38.181890619454585,-4.083781137811941,2.5896494527441454,0.4777417452830189,0.0053066037735849,0.6088948121721902,64.0,0.6188822361378409,-0.0907503888010978,82772.4609375
ppo,32,0,2048,-4.552189184479326,-4.552189184479326,2.339083379639535,0.460693359375,0.00244140625,0.6272814372994309,8.0,0.6258618579194938,-0.1670895218849182,2268.3837890625
ppo,32,0,4096,-9.070353644880315,-4.552700149729684,2.34211389851757,0.4697265625,0.00341796875,0.6263691136966865,32.365077158688045,0.5887034136073112,-0.1617768108844757,11055.646484375
ppo,32,0,6144,-24.247389652253457,-4.494781172666475,2.3612518196308816,0.4625244140625,0.00439453125,0.623960654837199,57.799735719036775,0.6347640457110845,-0.1177928522229194,67089.0859375
ppo,32,0,8192,-38.013166679375416,-4.549083085920882,2.350573831630335,0.461669921875,0.00146484375,0.6268736769606158,64.0,0.6003983327515275,-0.0872798711061477,156691.9375
ppo,32,0,10240,-39.46799795270958,-4.463544474586235,2.400465628916672,0.46142578125,0.00341796875,0.6250795263950597,64.0,0.6101859503403658,-0.0720220208168029,170428.28125
ppo,32,0,12288,-39.22230580823376,-4.487873323083826,2.339737846942838,0.4742431640625,0.0029296875,0.620257722949106,64.0,0.631534578964504,-0.0668638944625854,166443.40625
ppo,32,0,14336,-39.08867579769278,-4.424171559933068,2.3643938479288757,0.4632568359375,0.00146484375,0.619009004245709,64.0,0.5557044132296662,-0.059724286198616,163163.46875
ppo,32,0,16384,-39.44112468953272,-4.478893106812838,2.37172393150965,0.46044921875,0.001953125,0.6243255639771406,64.0,0.6285086233072104,-0.0535938665270805,166175.25
ppo,32,0,18432,-39.49475815764206,-4.480779873222275,2.3926466714794143,0.4683837890625,0.001953125,0.6252496122217819,64.0,0.6590692505065515,-0.0476626604795455,165766.40625
ppo,32,0,20480,-39.161773045950746,-4.37778606268726,2.4409891738169582,0.46630859375,0.00146484375,0.6211426247011336,64.0,0.6020424081930709,-0.0409987866878509,161433.625
ppo,32,0,22528,-38.74757968709883,-4.339997959083957,2.411156978284639,0.4708251953125,0.001953125,0.6144211022859798,64.0,0.6322684280154586,-0.0392906591296196,157402.5625
ppo,32,0,24576,-39.13683208105196,-4.399645703700617,2.4223912461203247,0.4718017578125,0.00439453125,0.6203068995955597,64.0,0.6027759949865835,-0.0370589941740036,158283.875
ppo,32,0,26624,-38.42695287306914,-4.232934324395759,2.45107033159387,0.4652099609375,0.00390625,0.6106074740834532,64.0,0.6333389137586292,-0.0340448021888732,151570.234375
ppo,32,0,28672,-39.0069005264277,-4.336486254468701,2.460549118900648,0.466552734375,0.0029296875,0.6191145405706964,64.0,0.5929537418457276,-0.0290356129407882,153170.375
ppo,32,0,30720,-38.913611706411736,-4.296137910948429,2.489871916972036,0.468505859375,0.00244140625,0.6181691749189877,64.0,0.6259553089704425,-0.0308357402682304,150690.34375
ppo,32,0,32768,-38.85925366322354,-4.331542793947596,2.439452631715376,0.470947265625,0.0029296875,0.6165662655227848,64.0,0.5978775027108119,-0.0255869328975677,148159.3125
ppo,32,0,34816,-38.451245488778014,-4.279213689575864,2.407556054282447,0.4686279296875,0.00537109375,0.6102148535571812,64.0,0.634888608206675,-0.0266184881329536,143017.75
ppo,32,0,36864,-38.50708677831747,-4.298080134912539,2.403850174190269,0.4713134765625,0.00341796875,0.610875118632231,64.0,0.615648874350144,-0.0246236249804496,140136.75
ppo,32,0,38912,-39.5198621953719,-4.442775055350782,2.436955006785269,0.4686279296875,0.00244140625,0.6263765560718056,64.0,0.6030623359178637,-0.0217939466238021,146856.859375
ppo,32,0,40960,-38.84229679566874,-4.337819191174891,2.442247593774144,0.4764404296875,0.00341796875,0.6161513857945329,64.0,0.6272540818159101,-0.0214738473296165,137364.828125
ppo,32,0,43008,-38.75293684696394,-4.322773536923672,2.419285222752612,0.4688720703125,0.0029296875,0.6148243448221478,64.0,0.5819821271348339,-0.0210088789463043,135476.8125
ppo,32,0,45056,-38.59372848416824,-4.278649850473357,2.4453009031170514,0.472900390625,0.00341796875,0.6127692613159799,64.0,0.5612620709149072,-0.0215241611003875,127392.3203125
ppo,32,0,47104,-38.506231253055546,-4.280451895641821,2.4238682321901317,0.470703125,0.0029296875,0.6111746313823879,64.0,0.618455380776105,-0.0195800513029098,125483.828125
ppo,32,0,49152,-38.715464488264274,-4.335376900578131,2.404148556624745,0.4705810546875,0.001953125,0.6139301354943953,64.0,0.6354851232661038,-0.0194382146000862,123870.84375
ppo,32,0,51200,-38.33581647561418,-4.278730375179382,2.381183318816116,0.472412109375,0.0029296875,0.6081622517934785,64.0,0.568370548750639,-0.0171908512711524,119044.5
ppo,32,0,53248,-38.90368987495398,-4.296702534615029,2.4730944877507746,0.4595947265625,0.00341796875,0.617981916791767,64.0,0.6251674386220066,-0.0193457305431365,117719.8984375
ppo,32,0,55296,-38.86801665462009,-4.3167258501228805,2.4480028923521,0.46630859375,0.0029296875,0.616987335794593,64.0,0.5933829969372508,-0.0172998085618019,115053.59375
ppo,32,0,57344,-38.13938815415846,-4.214646638449565,2.423147346583189,0.4713134765625,0.00390625,0.6057989556376588,64.0,0.5414275741305142,-0.0177120715379714,106320.4375
ppo,32,0,59392,-38.94724988363311,-4.36676419167217,2.415629188550243,0.466552734375,0.0048828125,0.6175086730707311,64.0,0.5884767810446505,-0.0173276662826538,107398.015625
ppo,32,0,61440,-38.231572819184194,-4.234648626586861,2.422141342397577,0.4749755859375,0.0048828125,0.6070879320106666,64.0,0.5960003315152289,-0.0172330662608146,100374.21875
ppo,32,0,63488,-38.42582176726749,-4.240025926720014,2.444495053918522,0.471435546875,0.00341796875,0.6104606400097763,64.0,0.6135249273766589,-0.0169517025351524,97285.328125
ppo,32,0,65536,-39.06443883733865,-4.397142615763569,2.405857360798604,0.469970703125,0.00244140625,0.619058861099555,64.0,0.618973702044095,-0.0182394012808799,97724.0625
ppo,32,0,67584,-38.644308747187885,-4.266867652806446,2.476029690656968,0.471923828125,0.00439453125,0.6138828766853829,64.0,0.5782990177216866,-0.0178217887878417,92158.5390625
ppo,32,0,69632,-38.62685466735945,-4.298920743080618,2.430239508851694,0.4749755859375,0.0029296875,0.6129988200764077,64.0,0.5620584042025766,-0.0183503255248069,89344.453125
ppo,32,0,71680,-38.42558614251109,-4.26087304156214,2.438887093512678,0.4761962890625,0.00390625,0.6100841625169454,64.0,0.5966358350550641,-0.018528863787651,83706.1640625
ppo,32,0,73728,-38.917890404987794,-4.319410045815933,2.470718653939291,0.4732666015625,0.0029296875,0.6178300064137833,64.0,0.629803460922747,-0.0192757025361061,83442.8125
ppo,32,0,75776,-38.76358280088178,-4.339195042622256,2.4238316385361527,0.472900390625,0.00244140625,0.61472120996892,64.0,0.5980124482959935,-0.0219149440526962,81287.453125
ppo,32,0,77824,-38.30466460171612,-4.229028529135965,2.446494407793887,0.474853515625,0.0048828125,0.6084935012960742,64.0,0.630884279245797,-0.0210132151842117,78442.0859375
ppo,32,0,79872,-39.053640560046375,-4.369489455181052,2.428546345031048,0.46923828125,0.00341796875,0.6193598411583094,64.0,0.5818550086685982,-0.0238531604409217,77575.8046875
ppo,32,0,81920,-38.703196904684,-4.295943785089325,2.451027988821101,0.47802734375,0.00439453125,0.6144152342784763,64.0,0.5985844413731445,-0.0237003713846206,75835.4140625
ppo,32,0,83968,-38.78752362228731,-4.294665875673758,2.469561997276738,0.4700927734375,0.00341796875,0.6159438883323849,64.0,0.6639261782036479,-0.0274657979607582,75151.421875
ppo,32,0,86016,-38.57562447664638,-4.234291652778639,2.4848979495082872,0.4696044921875,0.00244140625,0.6132380861404956,64.0,0.6396702353659806,-0.029822789132595,74653.1875
ppo,32,0,88064,-38.21320565508661,-4.203509877817092,2.44208625810304,0.4730224609375,0.00244140625,0.60731599602267,64.0,0.6587447823579763,-0.0361326336860656,72133.4609375
ppo,32,0,90112,-38.51339033145693,-4.2900481495474985,2.428355605056125,0.474609375,0.00439453125,0.6111311103912398,64.0,0.6291887657790101,-0.0462194308638572,72001.328125
ppo,32,0,92160,-38.015504476889234,-4.181010588157999,2.4377044428536863,0.47216796875,0.0029296875,0.6041873908702007,64.0,0.6038396889784922,-0.0648022443056106,72330.25
ppo,32,0,94208,-38.52576689001542,-4.259436494266163,2.458071608157696,0.4730224609375,0.00390625,0.6118987570669508,64.0,0.649846946064874,-0.0871816277503967,77379.3984375
ppo,32,0,96256,-38.20711621468213,-4.197656843754627,2.462884836902988,0.477294921875,0.00537109375,0.6073117744808483,64.0,0.6471111219540093,-0.1283908486366272,76994.375
ppo,32,0,98304,-38.56354303977385,-4.24008759862096,2.487662146717951,0.4722900390625,0.00390625,0.6129188471634445,64.0,0.5892207877927996,-0.1362709105014801,81092.9921875
ppo,32,0,100000,-38.50334932760197,-4.269490732572067,2.4400322422756626,0.4762676886792453,0.0029481132075471,0.6113189034826769,64.0,0.6471784778336678,-0.1385072171688079,84340.3984375
ppo,32,1,2048,-4.518609045837925,-4.518609045837925,2.390916693887324,0.458984375,0.00341796875,0.6291856010172178,8.0,0.5835803963763239,-0.1662892550230026,2197.73046875
ppo,32,1,4096,-9.120187019824112,-4.424056295229141,2.40933015952017,0.4619140625,0.00146484375,0.622912617022017,34.94033323191043,0.5809044555103143,-0.1602074056863784,11517.283203125
ppo,32,1,6144,-25.930476339785248,-4.445302078168133,2.439225093026302,0.463134765625,0.00244140625,0.6270343707080661,58.81891534802125,0.6009300765662023,-0.1079107597470283,75746.515625
ppo,32,1,8192,-37.846340994233486,-4.3919264209363895,2.424841839579316,0.463623046875,0.0009765625,0.6217322321924752,64.0,0.6478637105904529,-0.0781691595911979,155225.0625
ppo,32,1,10240,-39.04297166692,-4.405443576105252,2.3911280569216045,0.467529296875,0.00390625,0.6185272873359777,64.0,0.5710270983957606,-0.0704584121704101,163645.90625
ppo,32,1,12288,-39.547389954733205,-4.480086867325511,2.397351191521056,0.4598388671875,0.0029296875,0.626201840846566,64.0,0.6572338308717492,-0.0608896240592002,168748.75
ppo,32,1,14336,-38.47163246699688,-4.268298265793269,2.4239509754449173,0.4669189453125,0.00341796875,0.610773825021493,64.0,0.6058851036362711,-0.0553079545497894,159320.375
ppo,32,1,16384,-39.47440238666575,-4.443767843105569,2.4300531458032664,0.46875,0.0009765625,0.6255470454207176,64.0,0.5972152439407664,-0.0461105108261108,165262.234375
ppo,32,1,18432,-39.4308263026504,-4.424279853633185,2.443591340436318,0.462158203125,0.0029296875,0.6251169008753072,64.0,0.6635283775685217,-0.0437502190470695,162647.84375
ppo,32,1,20480,-39.14555479354895,-4.421976455464638,2.3985565313977646,0.469970703125,0.00390625,0.6200638988943628,64.0,0.5759586701562714,-0.0398965030908584,158689.34375
ppo,32,1,22528,-39.29477268097352,-4.352815845308529,2.489923449791484,0.463623046875,0.0029296875,0.6239635149225891,64.0,0.6172581816485337,-0.035788245499134,159414.75
ppo,32,1,24576,-39.353924408322094,-4.418016465927413,2.438292539123042,0.4700927734375,0.00341796875,0.6238554989713335,64.0,0.6469894460989318,-0.032036654651165,157317.5
ppo,32,1,26624,-38.83716185241874,-4.283450733631151,2.4884523642203096,0.4713134765625,0.0048828125,0.6170305556926354,64.0,0.6484866616548518,-0.0318677127361297,151716.8125
