method,n_ris,seed,step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
td3,32,6,13000,-31.830106009435816,5.145833382489162,14.378022410366322,0.25,False,0.8435931235122531,64.0,0.7172474509385365,True,0.1083,12.731760025024414,0.0,0.1171080087538239
td3,32,6,14000,9.860480030067931,9.860480030067931,9.860480030067931,1.0,True,0.0,64.0,0.1065643388823741,True,0.1074,9.913331985473633,0.0,0.1171080087538239
td3,32,6,15000,14.795218494523596,14.795218494523596,14.795218494523596,1.0,True,0.0,64.0,0.1602143375306608,True,0.1065,11.376816749572754,0.0,0.1171080087538239
td3,32,6,16000,12.296361512298496,12.296361512298496,12.296361512298496,1.0,True,0.0,64.0,0.1072496844216245,True,0.1056,8.771516799926758,0.0,0.1171080087538239
td3,32,6,17000,6.527211593502218,6.527211593502218,6.527211593502218,1.0,True,0.0,64.0,0.1126447816354342,True,0.1046999999999999,7.483506202697754,0.0,0.1171080087538239
td3,32,6,18000,14.104039459235906,14.104039459235906,14.104039459235906,1.0,True,0.0,64.0,0.0937658078159772,True,0.1038,9.484086036682127,0.0,0.1171080087538239
td3,32,6,19000,-33.211485015332585,5.05267202059536,12.787737616692691,0.5,False,0.6832885184987133,64.0,0.2121616296641773,True,0.1028999999999999,9.913554191589355,0.0,0.1171080087538239
td3,32,6,20000,10.495855519010382,10.495855519010382,10.495855519010382,1.0,True,0.0,64.0,0.1019932139337065,True,0.102,14.823246002197266,0.0,0.1171080087538239
td3,32,6,21000,13.382528548049274,13.382528548049274,13.382528548049274,1.0,True,0.0,64.0,0.0888357431479423,True,0.1011,12.840720176696776,0.0,0.1171080087538239
td3,32,6,22000,6.638997085509233,6.638997085509233,6.638997085509233,1.0,True,0.0,64.0,0.1781834574324241,True,0.1002,13.468405723571776,0.0,0.1171080087538239
td3,32,6,23000,-14.346551461818054,6.203848837910099,10.216964575828069,0.75,False,0.366971433923717,64.0,0.2153796029442366,True,0.0993,12.340394020080566,0.0,0.1171080087538239
td3,32,6,24000,15.223740191622074,15.223740191622074,15.223740191622074,1.0,True,0.0,64.0,0.0601553441591838,True,0.0984,18.63323974609375,0.0,0.1171080087538239
td3,32,6,25000,11.945645355572644,11.945645355572644,11.945645355572644,1.0,True,0.0,64.0,0.0617240897061034,True,0.0975,18.38114547729492,0.0,0.1171080087538239
td3,32,6,26000,7.564506975182574,7.564506975182574,7.564506975182574,1.0,True,0.0,64.0,0.1126945888878312,True,0.0965999999999999,14.100505828857422,0.0,0.1171080087538239
td3,32,6,27000,9.215435777156625,9.215435777156625,9.215435777156625,1.0,True,0.0,64.0,0.0806829135388254,True,0.0957,12.34006690979004,0.0,0.1171080087538239
td3,32,6,28000,-15.60205414986561,3.1567532288881965,6.73426870716218,0.75,False,0.3349787031920322,64.0,0.0519236451870328,True,0.0948,16.88381576538086,0.0,0.1171080087538239
td3,32,6,29000,6.3192305311997,6.3192305311997,6.3192305311997,1.0,True,0.0,64.0,0.1209987232543976,True,0.0939,19.853199005126957,0.0,0.1171080087538239
td3,32,6,30000,2.4379344871628823,2.742890806377754,2.786693235542708,0.75,False,0.0054456485574084,64.0,0.0609440816419599,True,0.093,16.229528427124023,0.0,0.1171080087538239
td3,32,6,31000,5.55230881180748,5.55230881180748,5.55230881180748,1.0,True,0.0,64.0,0.0695990160988679,True,0.0921,25.766929626464844,0.0,0.1171080087538239
td3,32,6,32000,11.68422511902011,11.68422511902011,11.68422511902011,1.0,True,0.0,64.0,0.0819300022893581,True,0.0912,21.74317169189453,0.0,0.1171080087538239
td3,32,6,33000,12.28352689036145,12.28352689036145,12.28352689036145,1.0,True,0.0,64.0,0.0651380515692231,True,0.0902999999999999,15.867416381835938,0.0,0.1171080087538239
td3,32,6,34000,12.493486306364648,12.493486306364648,12.493486306364648,1.0,True,0.0,64.0,0.0402872200435075,True,0.0894,24.749887466430664,0.0,0.1171080087538239
td3,32,6,35000,14.01685734641741,14.01685734641741,14.01685734641741,1.0,True,0.0,64.0,0.0474185649931455,True,0.0885,18.12133407592773,0.0,0.1171080087538239
td3,32,6,36000,12.145949781088518,12.145949781088518,12.145949781088518,1.0,True,0.0,64.0,0.007598171504058,True,0.0876,25.31054306030273,0.0,0.1171080087538239
td3,32,6,37000,14.377947221065952,14.377947221065952,14.377947221065952,1.0,True,0.0,64.0,0.0720705170309053,True,0.0867,18.57617950439453,0.0,0.1171080087538239
td3,32,6,38000,12.704868231733505,12.704868231733505,12.704868231733505,1.0,True,0.0,64.0,0.0328875635737424,True,0.0857999999999999,17.926464080810547,0.0,0.1171080087538239
td3,32,6,39000,12.387053636788668,12.387053636788668,12.387053636788668,1.0,True,0.0,64.0,0.0371512109906205,True,0.0849,22.462677001953125,0.0,0.1171080087538239
td3,32,6,40000,12.721409375643985,12.721409375643985,12.721409375643985,1.0,True,0.0,64.0,0.0286072910234821,True,0.0839999999999999,18.675445556640625,0.0,0.1171080087538239
td3,32,6,41000,4.100922219296042,12.611917546727469,14.012562393155322,0.75,False,0.1519820594184183,64.0,0.0307042969789481,True,0.0831,24.09112548828125,0.0,0.1171080087538239
td3,32,6,42000,8.507884470264573,8.507884470264573,8.507884470264573,1.0,True,0.0,64.0,0.0529582978867952,True,0.0822,18.86565399169922,0.0,0.1171080087538239
td3,32,6,43000,13.151937543553029,13.151937543553029,13.151937543553029,1.0,True,0.0,64.0,0.0315283665445696,True,0.0813,22.634037017822266,0.0,0.1171080087538239
td3,32,6,44000,12.730993395622868,12.730993395622868,12.730993395622868,1.0,True,0.0,64.0,0.0385878092369273,True,0.0804,18.95673942565918,0.0,0.1171080087538239
td3,32,6,45000,12.159805072779111,12.159805072779111,12.159805072779111,1.0,True,0.0,64.0,0.0042270526781266,True,0.0794999999999999,31.780902862548828,0.0,0.1171080087538239
td3,32,6,46000,5.834803755044357,5.834803755044357,5.834803755044357,1.0,True,0.0,64.0,0.0091586675320007,True,0.0786,20.91238212585449,0.0,0.1171080087538239
td3,32,6,47000,12.577868541366678,12.577868541366678,12.577868541366678,1.0,True,0.0,64.0,0.0323194149949051,True,0.0776999999999999,31.956523895263672,0.0,0.1171080087538239
td3,32,6,48000,8.025566123031975,8.025566123031975,8.025566123031975,1.0,True,0.0,64.0,0.0245065139816871,True,0.0768,20.81898307800293,0.0,0.1171080087538239
td3,32,6,49000,13.413296112733608,13.413296112733608,13.413296112733608,1.0,True,0.0,64.0,0.0387465566580339,True,0.0759,16.492839813232422,0.0,0.1171080087538239
td3,32,6,50000,10.194917807859508,10.194917807859508,10.194917807859508,1.0,True,0.0,64.0,0.005961485295491,True,0.075,31.90025520324707,0.0,0.1171080087538239
td3,32,6,51000,11.34181318513211,11.34181318513211,11.34181318513211,1.0,True,0.0,64.0,0.007917577201667,True,0.0741,32.56711196899414,0.0,0.1171080087538239
td3,32,6,52000,14.69461484391853,14.69461484391853,14.69461484391853,1.0,True,0.0,64.0,0.0269106850184698,True,0.0731999999999999,27.57363510131836,0.0,0.1171080087538239
td3,32,6,53000,14.370774065842523,14.370774065842523,14.370774065842523,1.0,True,0.0,64.0,0.0086411668785035,True,0.0723,24.220687866210938,0.0,0.1171080087538239
td3,32,6,54000,14.213385869553948,14.213385869553948,14.213385869553948,1.0,True,0.0,64.0,0.0265525908676114,True,0.0713999999999999,19.731632232666016,0.0,0.1171080087538239
td3,32,6,55000,9.563325624902689,9.563325624902689,9.563325624902689,1.0,True,0.0,64.0,0.0089149668499155,True,0.0705,30.15009880065918,0.0,0.1171080087538239
td3,32,6,56000,14.35549623113532,14.35549623113532,14.35549623113532,1.0,True,0.0,63.99922203649395,0.0009611018246971,True,0.0696,24.93928337097168,0.0,0.1171080087538239
td3,32,6,57000,9.482957248728074,9.482957248728074,9.482957248728074,1.0,True,0.0,64.0,0.0023432713048121,True,0.0687,36.19994735717773,0.0,0.1171080087538239
td3,32,6,58000,13.635641336248025,13.635641336248025,13.635641336248025,1.0,True,0.0,63.985656332929,0.0002828166464498,True,0.0678,17.292739868164062,0.0,0.1171080087538239
td3,32,6,59000,14.321683032814883,14.321683032814883,14.321683032814883,1.0,True,0.0,63.99160654952093,0.0012975108295963,True,0.0669,43.07459259033203,0.0,0.1171080087538239
td3,32,6,60000,13.295516035673518,13.295516035673518,13.295516035673518,1.0,True,0.0,63.97234562469851,3.695375887950088e-05,True,0.066,35.54279327392578,0.0,0.1171080087538239
td3,32,6,61000,11.417716054523405,11.417716054523405,11.417716054523405,1.0,True,0.0,63.95563756436752,0.0001645969834499,True,0.0650999999999999,17.229005813598633,0.0,0.1171080087538239
td3,32,6,62000,13.276177432096494,13.276177432096494,13.276177432096494,1.0,True,0.0,64.0,0.0038978103556415,True,0.0642,25.891563415527344,0.0,0.1171080087538239
td3,32,6,63000,11.450160343163525,11.450160343163525,11.450160343163525,1.0,True,0.0,64.0,0.0019182928825177,True,0.0633,24.310466766357425,0.0,0.1171080087538239
td3,32,6,64000,9.189415261972783,9.189415261972783,9.189415261972783,1.0,True,0.0,64.0,0.0036719110469157,True,0.0624,36.96892547607422,0.0,0.1171080087538239
td3,32,6,65000,11.366129693833162,11.366129693833162,11.366129693833162,1.0,True,0.0,63.981802499379306,9.012496896518164e-05,True,0.0615,27.310556411743164,0.0,0.1171080087538239
td3,32,6,66000,11.263868614333628,11.263868614333628,11.263868614333628,1.0,True,0.0,64.0,0.0031066296218532,True,0.0605999999999999,18.25517845153809,0.0,0.1171080087538239
td3,32,6,67000,13.082559357476969,13.082559357476969,13.082559357476969,1.0,True,0.0,64.0,0.0021110856092962,True,0.0596999999999999,25.943716049194336,0.0,0.1171080087538239
td3,32,6,68000,13.719745267799816,13.719745267799816,13.719745267799816,1.0,True,0.0,63.98000049099287,2.4549643750114792e-08,True,0.0587999999999999,30.788536071777344,0.0,0.1171080087538239
td3,32,6,69000,13.602313548401057,13.602313548401057,13.602313548401057,1.0,True,0.0,63.96000312203096,1.315519042086669e-07,True,0.0579,21.941282272338867,0.0,0.1171080087538239
td3,32,6,70000,14.077182448305663,14.077182448305663,14.077182448305663,1.0,True,0.0,63.94000419129997,5.346345075710339e-08,True,0.0569999999999999,25.495132446289062,0.0,0.1171080087538239
td3,32,6,71000,13.11568659469554,13.11568659469554,13.11568659469554,1.0,True,0.0,64.0,0.0101910223100629,True,0.0561,31.820226669311523,0.0,0.1171080087538239
td3,32,6,72000,10.66971744446323,10.66971744446323,10.66971744446323,1.0,True,0.0,63.99321427108243,0.0006607135541214,True,0.0552,29.14167022705078,0.0,0.1171080087538239
td3,32,6,73000,13.871943091633366,13.871943091633366,13.871943091633366,1.0,True,0.0,64.0,0.004117954672573,True,0.0543,40.19599151611328,0.0,0.1171080087538239
td3,32,6,74000,13.574154566345236,13.574154566345236,13.574154566345236,1.0,True,0.0,64.0,0.0117968853828128,True,0.0534,21.83629608154297,0.0,0.1171080087538239
td3,32,6,75000,8.320808220646638,8.320808220646638,8.320808220646638,1.0,True,0.0,63.991147512562335,0.0005573756281168,True,0.0524999999999999,32.313987731933594,0.0,0.1171080087538239
td3,32,6,76000,13.368416160639232,13.368416160639232,13.368416160639232,1.0,True,0.0,63.97229253486688,5.725111522743888e-05,True,0.0515999999999999,31.93122100830078,0.0,0.1171080087538239
td3,32,6,77000,14.208722191313694,14.208722191313694,14.208722191313694,1.0,True,0.0,63.98555612240926,0.0016631793771187,True,0.0506999999999999,27.194015502929688,0.0,0.1171080087538239
td3,32,6,78000,13.553693531192616,13.553693531192616,13.553693531192616,1.0,True,0.0,64.0,0.0077666418393004,True,0.0498,16.181306838989258,0.0,0.1171080087538239
td3,32,6,79000,10.329502671262464,10.329502671262464,10.329502671262464,1.0,True,0.0,63.9800001035349,5.176744783453523e-09,True,0.0489,44.5620346069336,0.0,0.1171080087538239
td3,32,6,80000,10.650022736200574,10.650022736200574,10.650022736200574,1.0,True,0.0,63.96000010387191,1.6850626126576794e-11,True,0.048,13.110116958618164,0.0,0.1171080087538239
td3,32,6,81000,14.45261559212711,14.45261559212711,14.45261559212711,1.0,True,0.0,63.94000549234112,2.6942346005805605e-07,True,0.0470999999999999,41.91535949707031,0.0,0.1171080087538239
td3,32,6,82000,11.499781675293208,11.499781675293208,11.499781675293208,1.0,True,0.0,63.921549005120426,7.717563896551836e-05,True,0.0462,43.37200927734375,0.0,0.1171080087538239
td3,32,6,83000,10.722180848110332,10.722180848110332,10.722180848110332,1.0,True,0.0,63.90156310175761,7.048318591614737e-07,True,0.0453,46.39233016967773,0.0,0.1171080087538239
td3,32,6,84000,12.981298422009791,12.981298422009791,12.981298422009791,1.0,True,0.0,64.0,0.0167096351552716,True,0.0443999999999999,32.72989654541016,0.0,0.1171080087538239
td3,32,6,85000,13.760632966979784,13.760632966979784,13.760632966979784,1.0,True,0.0,63.9800037378066,1.868903298278849e-07,True,0.0435,28.39168357849121,0.0,0.1171080087538239
td3,32,6,86000,15.11182993210166,15.11182993210166,15.11182993210166,1.0,True,0.0,63.96000374538419,3.7887986374919285e-10,True,0.0426,28.477218627929688,0.0,0.1171080087538239
td3,32,6,87000,12.879511149689108,12.879511149689108,12.879511149689108,1.0,True,0.0,63.940003745386505,1.156728222388727e-13,True,0.0417,57.383827209472656,0.0,0.1171080087538239
td3,32,6,88000,9.763787214610725,9.763787214610725,9.763787214610725,1.0,True,0.0,63.92000997680068,3.115707087117388e-07,True,0.0408,28.46636009216309,0.0,0.1171080087538239
td3,32,6,89000,13.181737563489085,13.181737563489085,13.181737563489085,1.0,True,0.0,64.0,0.0051570576596755,True,0.0398999999999999,18.55523681640625,0.0,0.1171080087538239
td3,32,6,90000,12.037298631222804,12.037298631222804,12.037298631222804,1.0,True,0.0,63.980010187399685,5.093699844224128e-07,True,0.0389999999999999,45.53207778930664,0.0,0.1171080087538239
td3,32,6,91000,11.301285732994808,11.301285732994808,11.301285732994808,1.0,True,0.0,63.96001654889235,3.180746331542918e-07,True,0.0380999999999999,35.03620910644531,0.0,0.1171080087538239
td3,32,6,92000,12.64894691461878,12.64894691461878,12.64894691461878,1.0,True,0.0,63.940016556819536,3.9635930660969127e-10,True,0.0372,15.977130889892578,0.0,0.1171080087538239
td3,32,6,93000,10.740292434514956,10.740292434514956,10.740292434514956,1.0,True,0.0,63.92787189498137,0.0003927669080919,True,0.0363,31.04551887512207,0.0,0.1171080087538239
td3,32,6,94000,13.21030604479888,13.21030604479888,13.21030604479888,1.0,True,0.0,63.90787190816022,6.589424269952318e-10,True,0.0354,30.521936416625977,0.0,0.1171080087538239
td3,32,6,95000,13.813133833424136,13.813133833424136,13.813133833424136,1.0,True,0.0,63.887871908182376,1.1081114294805985e-12,True,0.0345,16.04853057861328,0.0,0.1171080087538239
td3,32,6,96000,13.139785287784688,13.139785287784688,13.139785287784688,1.0,True,0.0,63.86787641978907,2.255803347727313e-07,True,0.0336,33.4366340637207,0.0,0.1171080087538239
td3,32,6,97000,10.923034509567016,10.923034509567016,10.923034509567016,1.0,True,0.0,63.84787641979028,6.059528509211199e-14,True,0.0327,23.18545913696289,0.0,0.1171080087538239
td3,32,6,98000,13.649492854286564,13.649492854286564,13.649492854286564,1.0,True,0.0,63.83133970056088,0.0001731640385295,True,0.0317999999999999,15.714131355285645,0.0,0.1171080087538239
td3,32,6,99000,16.13204577915881,16.13204577915881,16.13204577915881,1.0,True,0.0,63.81133970113097,2.8504637925136307e-11,True,0.0308999999999999,41.80114364624024,0.0,0.1171080087538239
td3,32,6,100000,15.152751290729093,15.152751290729093,15.152751290729093,1.0,True,0.0,63.791339701130966,4.5205296071789595e-26,True,0.03,30.427391052246094,0.0,0.1171080087538239
td3,32,7,1,-5.407691144046321,-5.407691144046321,1.817298884593402,0.25,False,0.6376075879389582,8.0,0.6376075879389582,False,0.0,,,
td3,32,7,1000,-3.6408440044752735,-3.6408440044752735,2.6646801809719385,0.5,False,0.5738993147855933,8.0,0.7343970699452844,False,0.0,0.1137415617704391,0.0,0.1171080087538239
td3,32,7,2000,-0.1201802780265699,-0.1201802780265699,3.3955447108185624,0.5,False,0.3705986683334779,8.0,0.6694671318340073,False,0.0,0.0845286548137664,0.0,0.1171080087538239
td3,32,7,3000,4.577973392516686,4.577973392516686,4.577973392516686,1.0,True,0.0,7.980001699581189,8.497905945045221e-08,True,0.1173,0.4480327367782593,0.0,0.1171080087538239
td3,32,7,4000,14.178939110655415,14.178939110655415,14.178939110655415,1.0,True,0.0,9.027562380673668,0.0533780340546239,True,0.1163999999999999,0.7925485372543335,0.0,0.1171080087538239
td3,32,7,5000,8.720004125561513,8.720004125561513,8.720004125561513,1.0,True,0.0,9.14648552378598,0.0069461571556155,True,0.1154999999999999,1.509721040725708,0.0,0.1171080087538239
td3,32,7,6000,1.1664996923591109,1.4709088627027382,4.159015294894623,0.75,False,0.265515057999505,9.538097020969904,0.0205805748591962,True,0.1146,1.7729158401489258,0.0,0.1171080087538239
td3,32,7,7000,4.15094601394719,4.453555477353621,6.337159341290117,0.75,False,0.1967427667310669,10.411502435199967,0.0446702707115032,True,0.1137,2.8672404289245605,0.0,0.1171080087538239
td3,32,7,8000,13.569558867911962,13.569558867911962,13.569558867911962,1.0,True,0.0,11.54368867495283,0.057609311987643,True,0.1128,2.7402443885803223,0.0,0.1171080087538239
td3,32,7,9000,5.415763725193761,5.415763725193761,5.415763725193761,1.0,True,0.0,12.148808715810034,0.0312560020428602,True,0.1119,4.354250907897949,0.0,0.1171080087538239
td3,32,7,10000,6.247243637435217,6.247243637435217,6.247243637435217,1.0,True,0.0,13.128281252670954,0.0499736268430459,True,0.111,2.665102005004883,0.0,0.1171080087538239
td3,32,7,11000,11.32518704588862,11.32518704588862,11.32518704588862,1.0,True,0.0,13.810589780426035,0.035115426387754,True,0.1101,2.660731792449951,0.0,0.1171080087538239
td3,32,7,12000,9.378039174800591,9.378039174800591,9.378039174800591,1.0,True,0.0,13.87060390553738,0.0040007062555672,True,0.1091999999999999,6.754936218261719,0.0,0.1171080087538239
td3,32,7,13000,6.732709323064903,6.732709323064903,6.732709323064903,1.0,True,0.0,14.027129265601932,0.0088262680032275,True,0.1083,4.933871746063232,0.0,0.1171080087538239
td3,32,7,14000,7.05093323087797,7.05093323087797,7.05093323087797,1.0,True,0.0,14.501064473944709,0.0246967604171388,True,0.1074,5.406050682067871,0.0,0.1171080087538239
td3,32,7,15000,6.924147495838451,6.924147495838451,6.924147495838451,1.0,True,0.0,15.244233650978597,0.0381584588516943,True,0.1065,10.057453155517578,0.0,0.1171080087538239
td3,32,7,16000,6.051909614988575,6.051909614988575,6.051909614988575,1.0,True,0.0,15.457508130400468,0.0116637239710936,True,0.1056,2.3966825008392334,0.0,0.1171080087538239
td3,32,7,17000,-0.2927256927111934,3.0303238233235046,8.18356602615517,0.75,False,0.4455978401804639,16.404806512369387,0.0483649190984459,True,0.1046999999999999,7.200113296508789,0.0,0.1171080087538239
td3,32,7,18000,1.778888391996599,5.981291648181292,11.981291648181292,0.75,False,0.5,18.049414687188523,0.0832304087409568,True,0.1038,7.524598598480225,0.0,0.1171080087538239
td3,32,7,19000,3.4910143182153384,8.5157216618096,14.5157216618096,0.75,False,0.5,19.421777147355197,0.0696181230083335,True,0.1028999999999999,7.20810604095459,0.0,0.1171080087538239
td3,32,7,20000,11.9534313940596,11.9534313940596,11.9534313940596,1.0,True,0.0,20.07297989240781,0.033560137252631,True,0.102,8.566445350646973,0.0,0.1171080087538239
td3,32,7,21000,10.022082729062364,10.022082729062364,10.022082729062364,1.0,True,0.0,20.11181186771577,0.0029415987653976,True,0.1011,9.662559509277344,0.0,0.1171080087538239
td3,32,7,22000,7.069888274751547,7.069888274751547,7.069888274751547,1.0,True,0.0,20.124093670659832,0.001614090147203,True,0.1002,8.282660484313965,0.0,0.1171080087538239
td3,32,7,23000,11.532286101813222,11.532286101813222,11.532286101813222,1.0,True,0.0,20.10449683587733,2.015826087487853e-05,True,0.0993,9.65710735321045,0.0,0.1171080087538239
td3,32,7,24000,12.171734254497538,12.171734254497538,12.171734254497538,1.0,True,0.0,20.23847362794352,0.0076988396033092,True,0.0984,17.442832946777344,0.0,0.1171080087538239
td3,32,7,25000,10.563020435321528,10.563020435321528,10.563020435321528,1.0,True,0.0,20.226658952920435,0.0004092662488459,True,0.0975,16.799427032470703,0.0,0.1171080087538239
td3,32,7,26000,6.174828508121482,6.174828508121482,6.174828508121482,1.0,True,0.0,20.20671308651666,2.7066798113418498e-06,True,0.0965999999999999,11.93925666809082,0.0,0.1171080087538239
td3,32,7,27000,7.22178713897553,7.22178713897553,7.22178713897553,1.0,True,0.0,20.278373995996724,0.0045830454740031,True,0.0957,18.680191040039062,0.0,0.1171080087538239
td3,32,7,28000,13.892565601921191,13.892565601921191,13.892565601921191,1.0,True,0.0,20.331297816834383,0.0036461910418829,True,0.0948,16.789348602294922,0.0,0.1171080087538239
td3,32,7,29000,6.977051574164681,6.977051574164681,6.977051574164681,1.0,True,0.0,20.32224373908532,0.0005472961125467,True,0.0939,8.096460342407227,0.0,0.1171080087538239
td3,32,7,30000,6.496088770646399,6.496088770646399,6.496088770646399,1.0,True,0.0,20.45779816813382,0.0077777214524249,True,0.093,17.853086471557617,0.0,0.1171080087538239
td3,32,7,31000,11.299969400090092,11.299969400090092,11.299969400090092,1.0,True,0.0,20.482642540241265,0.0022422186053722,True,0.0921,9.088085174560549,0.0,0.1171080087538239
td3,32,7,32000,13.540027200372348,13.540027200372348,13.540027200372348,1.0,True,0.0,20.46274807879623,5.276927748298223e-06,True,0.0912,10.330263137817385,0.0,0.1171080087538239
td3,32,7,33000,6.472845242313312,6.472845242313312,6.472845242313312,1.0,True,0.0,21.07777168817803,0.0317511804690899,True,0.0902999999999999,21.91765785217285,0.0,0.1171080087538239
td3,32,7,34000,14.160031858592774,14.160031858592774,14.160031858592774,1.0,True,0.0,21.075232365883824,0.0008730338852897,True,0.0894,11.961801528930664,0.0,0.1171080087538239
td3,32,7,35000,14.093362723447408,14.093362723447408,14.093362723447408,1.0,True,0.0,21.05523603392695,1.834021561568908e-07,True,0.0885,16.537742614746094,0.0,0.1171080087538239
td3,32,7,36000,8.518120028222976,8.518120028222976,8.518120028222976,1.0,True,0.0,21.870183110502715,0.0417473538287882,True,0.0876,18.97870635986328,0.0,0.1171080087538239
td3,32,7,37000,14.755666618070457,14.755666618070457,14.755666618070457,1.0,True,0.0,21.86533693712917,0.0007576913313227,True,0.0867,8.732513427734375,0.0,0.1171080087538239
td3,32,7,38000,12.561253961908168,12.561253961908168,12.561253961908168,1.0,True,0.0,21.845446951057472,5.500696415016405e-06,True,0.0857999999999999,26.35519218444824,0.0,0.1171080087538239
td3,32,7,39000,12.757104881547567,12.757104881547567,12.757104881547567,1.0,True,0.0,21.82741730505815,9.851770003407698e-05,True,0.0849,28.60723114013672,0.0,0.1171080087538239
td3,32,7,40000,13.828959397152,13.828959397152,13.828959397152,1.0,True,0.0,21.824103783415385,0.0008343239178617,True,0.0839999999999999,17.640216827392578,0.0,0.1171080087538239
td3,32,7,41000,7.079025476297686,7.079025476297686,7.079025476297686,1.0,True,0.0,21.80506282909324,4.795228389257658e-05,True,0.0831,42.90549850463867,0.0,0.1171080087538239
td3,32,7,42000,6.536093306441495,6.536093306441495,6.536093306441495,1.0,True,0.0,21.785107325830456,2.224836860872746e-06,True,0.0822,35.144813537597656,0.0,0.1171080087538239
td3,32,7,43000,13.157900048195623,13.157900048195623,13.157900048195623,1.0,True,0.0,21.782098458911296,0.0008495566540419,True,0.0813,16.15960693359375,0.0,0.1171080087538239
td3,32,7,44000,6.509494376194211,6.509494376194211,6.509494376194211,1.0,True,0.0,21.79751394920084,0.0017707745144771,True,0.0804,26.537412643432617,0.0,0.1171080087538239
td3,32,7,45000,13.464149173981596,13.464149173981596,13.464149173981596,1.0,True,0.0,21.783029675685302,0.0002757863242233,True,0.0794999999999999,19.71296501159668,0.0,0.1171080087538239
td3,32,7,46000,9.163949125023656,9.163949125023656,9.163949125023656,1.0,True,0.0,21.84191974421283,0.0039445034263764,True,0.0786,26.401203155517575,0.0,0.1171080087538239
td3,32,7,47000,14.390204599124928,14.390204599124928,14.390204599124928,1.0,True,0.0,21.826617011222837,0.0002348633505,True,0.0776999999999999,20.191818237304688,0.0,0.1171080087538239
td3,32,7,48000,14.339638301247518,14.339638301247518,14.339638301247518,1.0,True,0.0,21.827802132527395,0.0010592560652281,True,0.0768,11.106671333312988,0.0,0.1171080087538239
td3,32,7,49000,6.9888388316163175,6.9888388316163175,6.9888388316163175,1.0,True,0.0,21.807816005112134,6.936292368468652e-07,True,0.0759,11.100486755371094,0.0,0.1171080087538239
td3,32,7,50000,6.385193808983365,6.385193808983365,6.385193808983365,1.0,True,0.0,21.812618823518186,0.0012401409203023,True,0.075,14.56422233581543,0.0,0.1171080087538239
td3,32,7,51000,6.764286946973119,6.764286946973119,6.764286946973119,1.0,True,0.0,21.8915644802914,0.0049472828386608,True,0.0741,22.9390811920166,0.0,0.1171080087538239
td3,32,7,52000,13.209212177857626,13.209212177857626,13.209212177857626,1.0,True,0.0,21.93192528781391,0.0030180403761257,True,0.0731999999999999,23.90247917175293,0.0,0.1171080087538239
td3,32,7,53000,7.170808576508019,7.170808576508019,7.170808576508019,1.0,True,0.0,22.00067381188782,0.0044374262036953,True,0.0723,9.444108963012695,0.0,0.1171080087538239
td3,32,7,54000,10.634788523470789,10.634788523470789,10.634788523470789,1.0,True,0.0,22.127961192517684,0.0073643690314932,True,0.0713999999999999,25.339324951171875,0.0,0.1171080087538239
td3,32,7,55000,14.133050790305782,14.133050790305782,14.133050790305782,1.0,True,0.0,22.26048940638892,0.0076264106935618,True,0.0705,32.19060134887695,0.0,0.1171080087538239
td3,32,7,56000,6.014344260523802,6.014344260523802,6.014344260523802,1.0,True,0.0,22.24053399491709,2.229426408546715e-06,True,0.0696,32.10147857666016,0.0,0.1171080087538239
td3,32,7,57000,7.572897976867524,7.572897976867524,7.572897976867524,1.0,True,0.0,22.419936686783284,0.0099701345933096,True,0.0687,26.523414611816406,0.0,0.1171080087538239
td3,32,7,58000,10.437356807889552,10.437356807889552,10.437356807889552,1.0,True,0.0,22.645822234209497,0.0122942773713106,True,0.0678,23.405235290527344,0.0,0.1171080087538239
td3,32,7,59000,7.746226167863004,7.746226167863004,7.746226167863004,1.0,True,0.0,22.629457729477203,0.0001817747633853,True,0.0669,22.88436508178711,0.0,0.1171080087538239
td3,32,7,60000,6.931394790743894,6.931394790743894,6.931394790743894,1.0,True,0.0,22.6918253968494,0.0041183833686097,True,0.066,12.672369003295898,0.0,0.1171080087538239
td3,32,7,61000,7.628012274914541,7.628012274914541,7.628012274914541,1.0,True,0.0,22.88525419716106,0.0106714400155832,True,0.0650999999999999,29.94834899902344,0.0,0.1171080087538239
td3,32,7,62000,7.402418913902648,7.402418913902648,7.402418913902648,1.0,True,0.0,22.870196377800976,0.0002471090319957,True,0.0642,25.200368881225582,0.0,0.1171080087538239
td3,32,7,63000,13.129209579150936,13.129209579150936,13.129209579150936,1.0,True,0.0,22.85107799322071,4.408077098671928e-05,True,0.0633,15.894003868103027,0.0,0.1171080087538239
td3,32,7,64000,7.479758790216813,7.479758790216813,7.479758790216813,1.0,True,0.0,22.83107883026048,4.185198851643864e-08,True,0.0624,15.325552940368652,0.0,0.1171080087538239
td3,32,7,65000,10.849086424025288,10.849086424025288,10.849086424025288,1.0,True,0.0,22.901483430477263,0.0045202300108391,True,0.0615,36.2490119934082,0.0,0.1171080087538239
td3,32,7,66000,12.600090311676905,12.600090311676905,12.600090311676905,1.0,True,0.0,23.10975764017616,0.0114137104849448,True,0.0605999999999999,41.46688461303711,0.0,0.1171080087538239
