step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise,n_ris,seed
38000,8.145669577212017,8.145669577212017,8.145669577212017,1.0,True,0.0,13.805946842264497,0.0331239670080748,True,0.0857999999999999,17.85626983642578,0.0,0.0696310623822791,96,4
39000,13.226340259221878,13.226340259221878,13.226340259221878,1.0,True,0.0,14.895888362471949,0.0554970760103727,True,0.0849,18.295509338378903,0.0,0.0696310623822791,96,4
40000,5.788687556823232,5.788687556823232,5.788687556823232,1.0,True,0.0,15.52840879331173,0.032626021541989,True,0.0839999999999999,15.66025161743164,0.0,0.0696310623822791,96,4
41000,9.037239152610278,9.037239152610278,9.037239152610278,1.0,True,0.0,15.54430725148495,0.001794922908661,True,0.0831,23.61122131347656,0.0,0.0696310623822791,96,4
42000,11.657813393526094,11.657813393526094,11.657813393526094,1.0,True,0.0,15.529083135140402,0.0002387941827726,True,0.0822,21.68914031982422,0.0,0.0696310623822791,96,4
43000,9.735002919392029,9.735002919392029,9.735002919392029,1.0,True,0.0,15.509083135140402,3.7321872121128923e-22,True,0.0813,37.347076416015625,0.0,0.0696310623822791,96,4
44000,8.125012881528125,8.125012881528125,8.125012881528125,1.0,True,0.0,15.489083769441311,3.17150455755923e-08,True,0.0804,17.73819351196289,0.0,0.0696310623822791,96,4
45000,14.52330150875008,14.52330150875008,14.52330150875008,1.0,True,0.0,15.469083769441314,1.6783039962268215e-30,True,0.0794999999999999,20.4394588470459,0.0,0.0696310623822791,96,4
46000,14.457537915379126,14.457537915379126,14.457537915379126,1.0,True,0.0,15.449083769441314,8.881287264864083e-53,True,0.0786,18.23655128479004,0.0,0.0696310623822791,96,4
47000,16.599818911706688,16.599818911706688,16.599818911706688,1.0,True,0.0,15.429241324697934,7.877762830943003e-06,True,0.0776999999999999,16.514751434326172,0.0,0.0696310623822791,96,4
48000,6.740221507940543,6.740221507940543,6.740221507940543,1.0,True,0.0,15.409241324697934,4.168772455012264e-28,True,0.0768,13.138801574707031,0.0,0.0696310623822791,96,4
49000,12.693590969464324,12.693590969464324,12.693590969464324,1.0,True,0.0,15.389241324697934,2.206040490760583e-50,True,0.0759,24.219390869140625,0.0,0.0696310623822791,96,4
50000,10.023677452601566,10.023677452601566,10.023677452601566,1.0,True,0.0,15.369241324697937,1.1673975251452932e-72,True,0.075,8.622542381286621,0.0,0.0696310623822791,96,4
51000,9.486684804917074,9.486684804917074,9.486684804917074,1.0,True,0.0,15.349241324697935,6.177660779224849e-95,True,0.0741,30.26688766479492,0.0,0.0696310623822791,96,4
52000,7.577956782844414,7.577956782844414,7.577956782844414,1.0,True,0.0,15.329241324697936,3.2691085839352805e-117,True,0.0731999999999999,15.495877265930176,0.0,0.0696310623822791,96,4
53000,15.168576012786913,15.168576012786913,15.168576012786913,1.0,True,0.0,15.309241326102464,7.022638631402726e-11,True,0.0723,10.793519973754885,0.0,0.0696310623822791,96,4
54000,15.7867773498217,15.7867773498217,15.7867773498217,1.0,True,0.0,15.289241326102465,3.716255885884831e-33,True,0.0713999999999999,11.805511474609377,0.0,0.0696310623822791,96,4
55000,8.958492231366877,8.958492231366877,8.958492231366877,1.0,True,0.0,15.269241326102463,4.31247588715418e-17,True,0.0705,29.586688995361328,0.0,0.0696310623822791,96,4
56000,15.59439679710272,15.59439679710272,15.59439679710272,1.0,True,0.0,15.249241326102466,2.2820857998743395e-39,True,0.0696,19.23301315307617,0.0,0.0696310623822791,96,4
57000,7.18015247005115,7.18015247005115,7.18015247005115,1.0,True,0.0,18.81670534911431,0.1793732011505923,True,0.0687,47.44646453857422,0.0,0.0696310623822791,96,4
58000,15.056622177747071,15.056622177747071,15.056622177747071,1.0,True,0.0,19.244639129150595,0.0223966890018142,True,0.0678,9.72480583190918,0.0,0.0696310623822791,96,4
59000,14.478119993592683,14.478119993592683,14.478119993592683,1.0,True,0.0,19.2246401731292,5.219893023115662e-08,True,0.0669,29.10865020751953,0.0,0.0696310623822791,96,4
60000,13.460560130455992,13.460560130455992,13.460560130455992,1.0,True,0.0,19.2046401731292,2.762274864051781e-30,True,0.066,25.72732162475586,0.0,0.0696310623822791,96,4
61000,14.089368099146968,14.089368099146968,14.089368099146968,1.0,True,0.0,19.1846401731292,1.4617468961112866e-52,True,0.0650999999999999,10.104519844055176,0.0,0.0696310623822791,96,4
62000,12.941257984477566,12.941257984477566,12.941257984477566,1.0,True,0.0,19.1646401731292,7.735305476287054e-75,True,0.0642,18.29985809326172,0.0,0.0696310623822791,96,4
63000,13.94525932321461,13.94525932321461,13.94525932321461,1.0,True,0.0,19.1446401731292,4.093386548017078e-97,True,0.0633,22.10263061523437,0.0,0.0696310623822791,96,4
64000,7.2763268160537,7.2763268160537,7.2763268160537,1.0,True,0.0,19.124640190556956,8.71387588279085e-10,True,0.0624,50.330711364746094,0.0,0.0696310623822791,96,4
65000,8.13623534824297,8.13623534824297,8.13623534824297,1.0,True,0.0,19.104640190556957,4.611228661757741e-32,True,0.0615,38.760440826416016,0.0,0.0696310623822791,96,4
66000,16.69070952423,16.69070952423,16.69070952423,1.0,True,0.0,19.084640190556957,2.4401804727342478e-54,True,0.0605999999999999,27.24072265625,0.0,0.0696310623822791,96,4
67000,14.67814361646321,14.67814361646321,14.67814361646321,1.0,True,0.0,19.064640595969163,2.027061038866259e-08,True,0.0596999999999999,47.73123550415039,0.0,0.0696310623822791,96,4
68000,13.986402612046168,13.986402612046168,13.986402612046168,1.0,True,0.0,19.044640595970403,6.19301989461039e-14,True,0.0587999999999999,35.226837158203125,0.0,0.0696310623822791,96,4
69000,11.919540223415687,11.919540223415687,11.919540223415687,1.0,True,0.0,19.02464366000484,1.5320172179983317e-07,True,0.0579,31.9442138671875,0.0,0.0696310623822791,96,4
70000,9.579621623169007,9.579621623169007,9.579621623169007,1.0,True,0.0,19.00465860464489,7.472320026364869e-07,True,0.0569999999999999,14.74692440032959,0.0,0.0696310623822791,96,4
71000,13.38554083948927,13.38554083948927,13.38554083948927,1.0,True,0.0,19.29216050418598,0.0153750949770544,True,0.0561,24.996131896972656,0.0,0.0696310623822791,96,4
72000,15.096935884034409,15.096935884034409,15.096935884034409,1.0,True,0.0,19.27216050418598,8.136227734831331e-25,True,0.0552,21.772226333618164,0.0,0.0696310623822791,96,4
73000,7.48848488217311,7.48848488217311,7.48848488217311,1.0,True,0.0,19.25216050419203,3.024779130624936e-13,True,0.0543,47.40541076660156,0.0,0.0696310623822791,96,4
74000,14.229888136055513,14.229888136055513,14.229888136055513,1.0,True,0.0,19.233118405504783,4.7895065637552e-05,True,0.0534,14.215569496154783,0.0,0.0696310623822791,96,4
75000,14.858271284404596,14.858271284404596,14.858271284404596,1.0,True,0.0,19.213118405504783,1.631270056253859e-17,True,0.0524999999999999,35.76658630371094,0.0,0.0696310623822791,96,4
76000,9.950214817606993,9.950214817606993,9.950214817606993,1.0,True,0.0,19.193118464734045,2.961463045085533e-09,True,0.0515999999999999,30.42445182800293,0.0,0.0696310623822791,96,4
77000,8.044601284237736,8.044601284237736,8.044601284237736,1.0,True,0.0,19.540841865625957,0.0183861700445954,True,0.0506999999999999,36.39353942871094,0.0,0.0696310623822791,96,4
78000,14.82441690093908,14.82441690093908,14.82441690093908,1.0,True,0.0,22.06647095806112,0.1272814546217583,True,0.0498,36.35371398925781,0.0,0.0696310623822791,96,4
79000,-0.8153817340548895,4.2212976632765615,8.111471247112108,0.75,False,0.3580627587650237,25.006937625213062,0.148023333357597,True,0.0489,47.5225830078125,0.0,0.0696310623822791,96,4
80000,12.95491185150528,12.95491185150528,12.95491185150528,1.0,True,0.0,25.08710892002529,0.0050085647406115,True,0.048,48.135040283203125,0.0,0.0696310623822791,96,4
81000,8.924680198457121,8.924680198457121,8.924680198457121,1.0,True,0.0,25.067108920045897,1.0301012532900902e-12,True,0.0470999999999999,62.65303421020508,0.0,0.0696310623822791,96,4
82000,8.081725054930686,8.081725054930686,8.081725054930686,1.0,True,0.0,25.047108920045897,1.0358567491666605e-18,True,0.0462,13.567540168762209,0.0,0.0696310623822791,96,4
83000,12.703095481583636,12.703095481583636,12.703095481583636,1.0,True,0.0,25.027108920045897,1.6048661452008186e-17,True,0.0453,15.94779109954834,0.0,0.0696310623822791,96,4
84000,15.799557394544074,15.799557394544074,15.799557394544074,1.0,True,0.0,25.007108920045894,1.5910933397235617e-23,True,0.0443999999999999,35.92658996582031,0.0,0.0696310623822791,96,4
85000,8.018619881755422,8.018619881755422,8.018619881755422,1.0,True,0.0,24.987109264422788,1.7218844470474693e-08,True,0.0435,40.93165588378906,0.0,0.0696310623822791,96,4
86000,7.691432060603571,7.691432060603571,7.691432060603571,1.0,True,0.0,24.96710926442279,9.111907285873783e-31,True,0.0426,20.15567398071289,0.0,0.0696310623822791,96,4
87000,14.501294025695476,14.501294025695476,14.501294025695476,1.0,True,0.0,24.94710926442279,4.821859825072843e-53,True,0.0417,25.213302612304688,0.0,0.0696310623822791,96,4
88000,9.606378487241187,9.606378487241187,9.606378487241187,1.0,True,0.0,24.92710926442279,2.5516427508757253e-75,True,0.0408,18.93232727050781,0.0,0.0696310623822791,96,4
89000,12.704949399850404,12.704949399850404,12.704949399850404,1.0,True,0.0,24.90710926442279,1.350284115320228e-97,True,0.0398999999999999,24.017200469970703,0.0,0.0696310623822791,96,4
90000,10.785544837462297,10.785544837462297,10.785544837462297,1.0,True,0.0,24.887109264445296,1.1253892360341405e-12,True,0.0389999999999999,32.26301193237305,0.0,0.0696310623822791,96,4
91000,11.861138856534392,11.861138856534392,11.861138856534392,1.0,True,0.0,24.86710926444532,1.1702953451389174e-15,True,0.0380999999999999,22.31159400939941,0.0,0.0696310623822791,96,4
92000,8.167998384124767,8.167998384124767,8.167998384124767,1.0,True,0.0,24.84710926444532,2.4245491310447328e-21,True,0.0372,35.66919708251953,0.0,0.0696310623822791,96,4
93000,13.216008320066129,13.216008320066129,13.216008320066129,1.0,True,0.0,24.82710926444532,1.2830284244687401e-43,True,0.0363,32.114933013916016,0.0,0.0696310623822791,96,4
94000,15.710908833949787,15.710908833949787,15.710908833949787,1.0,True,0.0,24.80710926444532,6.789559002606837e-66,True,0.0354,46.82783508300781,0.0,0.0696310623822791,96,4
95000,10.3759292935986,10.3759292935986,10.3759292935986,1.0,True,0.0,24.78710926444532,1.7215703051375016e-23,True,0.0345,20.867923736572266,0.0,0.0696310623822791,96,4
96000,9.482958781823845,9.482958781823845,9.482958781823845,1.0,True,0.0,24.76710926444532,9.110244902568588e-46,True,0.0336,45.49300384521485,0.0,0.0696310623822791,96,4
97000,13.76611684517414,13.76611684517414,13.76611684517414,1.0,True,0.0,24.74710926444532,4.8209801212938555e-68,True,0.0327,42.05064392089844,0.0,0.0696310623822791,96,4
98000,9.313935877648555,9.313935877648555,9.313935877648555,1.0,True,0.0,24.72710926444532,5.34313360940848e-22,True,0.0317999999999999,32.06011962890625,0.0,0.0696310623822791,96,4
99000,14.083566903989915,14.083566903989915,14.083566903989915,1.0,True,0.0,24.70710926444532,2.82749159785075e-44,True,0.0308999999999999,31.41693878173828,0.0,0.0696310623822791,96,4
100000,13.038480328886212,13.038480328886212,13.038480328886212,1.0,True,0.0,24.68710926444532,1.4962584356563874e-66,True,0.03,42.82762145996094,0.0,0.0696310623822791,96,4
1,-8.659109915683672,-8.659109915683672,1.9209233295001409,0.5,False,0.9069201484408518,8.0,0.9069201484408518,False,0.0,,,,96,5
1000,-3.289253470084291,-3.289253470084291,2.385111689375763,0.5,False,0.5330945570018559,8.0,0.6779619995886262,False,0.0,0.193972647190094,0.0,0.0696310623822791,96,5
2000,-5.60275002422194,-5.60275002422194,2.4855314894918927,0.5,False,0.737895062909608,8.0,0.702812157447097,False,0.0,0.1901492476463318,0.0,0.0696310623822791,96,5
3000,6.509964688629053,6.509964688629053,6.509964688629053,1.0,True,0.0,8.007568471395436,0.0013784235697718,True,0.1173,0.4169431924819946,0.0,0.0696310623822791,96,5
4000,7.64111186473926,7.64111186473926,7.64111186473926,1.0,True,0.0,7.987568471395436,7.294373202546079e-26,True,0.1163999999999999,0.7206915616989136,0.0,0.0696310623822791,96,5
5000,5.912870708403871,5.912870708403871,5.912870708403871,1.0,True,0.0,7.9675684713954364,3.860053004377338e-48,True,0.1154999999999999,1.140117645263672,0.0,0.0696310623822791,96,5
6000,17.102257321833946,17.102257321833946,17.102257321833946,1.0,True,0.0,8.273217725491005,0.0162824627047784,True,0.1146,0.9391455054283142,0.0,0.0696310623822791,96,5
7000,16.112670681533817,16.112670681533817,16.112670681533817,1.0,True,0.0,8.253217725497315,3.1554104305575725e-13,True,0.1137,1.3803050518035889,0.0,0.0696310623822791,96,5
8000,9.57426784400785,9.57426784400785,9.57426784400785,1.0,True,0.0,8.233217961259374,1.1788102989599804e-08,True,0.1128,0.9065115451812744,0.0,0.0696310623822791,96,5
9000,14.325271755811611,14.325271755811611,14.325271755811611,1.0,True,0.0,8.409198810780962,0.0097990424760794,True,0.1119,4.02672004699707,0.0,0.0696310623822791,96,5
10000,8.376037470230328,8.376037470230328,8.376037470230328,1.0,True,0.0,8.389198810807585,1.3311410825724354e-12,True,0.111,2.983052015304565,0.0,0.0696310623822791,96,5
11000,6.582548816610654,6.582548816610654,6.582548816610654,1.0,True,0.0,8.36919948652716,3.3785978757254875e-08,True,0.1101,2.8449783325195312,0.0,0.0696310623822791,96,5
12000,6.507799143869907,6.507799143869907,6.507799143869907,1.0,True,0.0,8.349886166617638,3.433400452396918e-05,True,0.1091999999999999,3.65643835067749,0.0,0.0696310623822791,96,5
13000,7.356439861182464,7.356439861182464,7.356439861182464,1.0,True,0.0,9.255024931052304,0.0462569382217332,True,0.1083,1.2494990825653076,0.0,0.0696310623822791,96,5
14000,7.299262321275146,7.299262321275146,7.299262321275146,1.0,True,0.0,9.244612454570204,0.000479376175895,True,0.1074,3.173821449279785,0.0,0.0696310623822791,96,5
15000,15.812503340906236,15.812503340906236,15.812503340906236,1.0,True,0.0,9.299557680281518,0.0037472612855657,True,0.1065,7.117406845092773,0.0,0.0696310623822791,96,5
16000,0.9309956471435764,2.140365749674844,13.068516396761112,0.5,False,0.9306013275757689,11.40101222322177,0.1060727271470125,True,0.1056,2.0500497817993164,0.0,0.0696310623822791,96,5
17000,7.610149194949989,7.610149194949989,7.610149194949989,1.0,True,0.0,11.39090079855175,0.000494428766499,True,0.1046999999999999,3.878618955612183,0.0,0.0696310623822791,96,5
18000,12.478432892737288,12.478432892737288,12.478432892737288,1.0,True,0.0,11.37090229606684,7.487575459386329e-08,True,0.1038,12.435724258422852,0.0,0.0696310623822791,96,5
19000,15.196546916373729,15.196546916373729,15.196546916373729,1.0,True,0.0,11.351266615478837,1.821597059963772e-05,True,0.1028999999999999,17.54958724975586,0.0,0.0696310623822791,96,5
20000,6.831114171033011,6.831114171033011,6.831114171033011,1.0,True,0.0,11.359105991646071,0.0013919688083618,True,0.102,3.655588150024414,0.0,0.0696310623822791,96,5
21000,13.967504251774194,13.967504251774194,13.967504251774194,1.0,True,0.0,11.34213958051796,0.0001516794435944,True,0.1011,11.99623680114746,0.0,0.0696310623822791,96,5
22000,7.37800762969349,7.37800762969349,7.37800762969349,1.0,True,0.0,11.345080276149227,0.0011470347815634,True,0.1002,12.841032028198242,0.0,0.0696310623822791,96,5
23000,15.880014346293532,15.880014346293532,15.880014346293532,1.0,True,0.0,11.37500436438254,0.0024962044116655,True,0.0993,13.334513664245604,0.0,0.0696310623822791,96,5
24000,14.204387757021196,14.204387757021196,14.204387757021196,1.0,True,0.0,11.355100351807147,4.79937123037732e-06,True,0.0984,8.537200927734375,0.0,0.0696310623822791,96,5
25000,8.702740355985409,8.702740355985409,8.702740355985409,1.0,True,0.0,11.33519467439796,4.716129540568992e-06,True,0.0975,5.74230432510376,0.0,0.0696310623822791,96,5
26000,15.264151536226317,15.264151536226317,15.264151536226317,1.0,True,0.0,11.31519468291194,4.256989189337274e-10,True,0.0965999999999999,6.017333507537842,0.0,0.0696310623822791,96,5
27000,12.165348321822345,12.165348321822345,12.165348321822345,1.0,True,0.0,11.29519468291254,3.0031449364581e-14,True,0.0957,19.66527557373047,0.0,0.0696310623822791,96,5
28000,6.841927247213516,6.841927247213516,6.841927247213516,1.0,True,0.0,11.275282450275846,4.388368165276968e-06,True,0.0948,8.132682800292969,0.0,0.0696310623822791,96,5
29000,11.054524025256022,11.054524025256022,11.054524025256022,1.0,True,0.0,12.10666674274577,0.0425692146234961,True,0.0939,8.027055740356445,0.0,0.0696310623822791,96,5
30000,6.732199133948937,6.732199133948937,6.732199133948937,1.0,True,0.0,12.34982838207364,0.0131580819663934,True,0.093,16.519607543945312,0.0,0.0696310623822791,96,5
31000,7.242756951740543,7.242756951740543,7.242756951740543,1.0,True,0.0,12.335386198136709,0.0002778908031534,True,0.0921,5.461920738220215,0.0,0.0696310623822791,96,5
32000,6.733232751141097,6.733232751141097,6.733232751141097,1.0,True,0.0,12.315386198136707,7.2375038407215965e-19,True,0.0912,10.672355651855469,0.0,0.0696310623822791,96,5
33000,7.860204610245358,7.860204610245358,7.860204610245358,1.0,True,0.0,12.295386198136708,6.596326147118486e-18,True,0.0902999999999999,16.841718673706055,0.0,0.0696310623822791,96,5
34000,15.790743650368558,15.790743650368558,15.790743650368558,1.0,True,0.0,12.275386509655997,1.5575964332488637e-08,True,0.0894,13.07901382446289,0.0,0.0696310623822791,96,5
35000,14.435014192120546,14.435014192120546,14.435014192120546,1.0,True,0.0,12.25538651286415,1.604077849417303e-10,True,0.0885,13.572357177734377,0.0,0.0696310623822791,96,5
36000,14.669627262196972,14.669627262196972,14.669627262196972,1.0,True,0.0,12.235386512864151,8.488495652700025e-33,True,0.0876,16.71977424621582,0.0,0.0696310623822791,96,5
37000,13.238845311453634,13.238845311453634,13.238845311453634,1.0,True,0.0,12.226827401372285,0.0005720444254067,True,0.0867,14.674967765808104,0.0,0.0696310623822791,96,5
38000,13.351919929528249,13.351919929528249,13.351919929528249,1.0,True,0.0,12.206827401372284,3.0271577030877865e-26,True,0.0857999999999999,11.829757690429688,0.0,0.0696310623822791,96,5
39000,10.04970395488927,10.04970395488927,10.04970395488927,1.0,True,0.0,12.186827452398065,2.551288991015689e-09,True,0.0849,14.277770042419434,0.0,0.0696310623822791,96,5
40000,6.919390816756133,6.919390816756133,6.919390816756133,1.0,True,0.0,12.166887246572893,2.989708741393099e-06,True,0.0839999999999999,24.880733489990234,0.0,0.0696310623822791,96,5
41000,16.000440421534122,16.000440421534122,16.000440421534122,1.0,True,0.0,12.146887246572891,4.2025276734070556e-17,True,0.0831,23.05426979064941,0.0,0.0696310623822791,96,5
42000,7.43382820276434,7.43382820276434,7.43382820276434,1.0,True,0.0,12.44946334792299,0.0161288050675048,True,0.0822,6.582429885864258,0.0,0.0696310623822791,96,5
43000,14.708539277332328,14.708539277332328,14.708539277332328,1.0,True,0.0,12.80702549877713,0.0188781075427069,True,0.0813,26.20451164245605,0.0,0.0696310623822791,96,5
44000,6.8604577933659785,6.8604577933659785,6.8604577933659785,1.0,True,0.0,12.94145194567321,0.007721322344804,True,0.0804,38.84559631347656,0.0,0.0696310623822791,96,5
45000,2.55847322663227,4.385382218248042,7.952777728066386,0.5,False,0.3697109699134954,24.93243155742414,0.6005489805875466,True,0.0794999999999999,17.481552124023438,0.0,0.0696310623822791,96,5
46000,16.049877850692003,16.049877850692003,16.049877850692003,1.0,True,0.0,24.92356384975756,0.0005566146166706,True,0.0786,26.230056762695312,0.0,0.0696310623822791,96,5
47000,8.339186450739156,8.339186450739156,8.339186450739156,1.0,True,0.0,24.90356384976054,1.4925076744942066e-13,True,0.0776999999999999,22.09768295288086,0.0,0.0696310623822791,96,5
48000,14.729635155928012,14.729635155928012,14.729635155928012,1.0,True,0.0,24.88356384976054,7.4486368865862e-23,True,0.0768,19.61200714111328,0.0,0.0696310623822791,96,5
49000,13.876400850469633,13.876400850469633,13.876400850469633,1.0,True,0.0,24.863563850062377,1.5091774486904248e-11,True,0.0759,61.74230194091797,0.0,0.0696310623822791,96,5
50000,9.294467393085547,9.294467393085547,9.294467393085547,1.0,True,0.0,24.843563850062377,7.986299553363429e-34,True,0.075,26.49342536926269,0.0,0.0696310623822791,96,5
51000,12.00849217910001,12.00849217910001,12.00849217910001,1.0,True,0.0,24.92771966888513,0.0052077909411378,True,0.0741,33.65385055541992,0.0,0.0696310623822791,96,5
52000,14.930388123967674,14.930388123967674,14.930388123967674,1.0,True,0.0,24.90771966888513,2.755870656781232e-25,True,0.0731999999999999,18.59369659423828,0.0,0.0696310623822791,96,5
53000,14.616836632785,14.616836632785,14.616836632785,1.0,True,0.0,24.901724117365266,0.0007002224240066,True,0.0723,28.63416290283203,0.0,0.0696310623822791,96,5
54000,12.811304284226583,12.811304284226583,12.811304284226583,1.0,True,0.0,24.88172689766964,1.3901521870017313e-07,True,0.0713999999999999,25.5919246673584,0.0,0.0696310623822791,96,5
55000,8.882917890700057,8.882917890700057,8.882917890700057,1.0,True,0.0,24.86172729247972,1.974050396950836e-08,True,0.0705,39.03366088867188,0.0,0.0696310623822791,96,5
56000,6.802465016101162,6.802465016101162,6.802465016101162,1.0,True,0.0,24.84172729247972,1.0446324795779072e-30,True,0.0696,23.98061752319336,0.0,0.0696310623822791,96,5
57000,11.77593555569409,11.77593555569409,11.77593555569409,1.0,True,0.0,24.821727298113785,2.8170323478118385e-10,True,0.0687,19.22059631347656,0.0,0.0696310623822791,96,5
58000,13.971428259025656,13.971428259025656,13.971428259025656,1.0,True,0.0,24.801727298113786,1.490723585928367e-32,True,0.0678,4.773761749267578,0.0,0.0696310623822791,96,5
59000,16.378639896109913,16.378639896109913,16.378639896109913,1.0,True,0.0,24.781862913173462,6.780752983800132e-06,True,0.0669,19.029613494873047,0.0,0.0696310623822791,96,5
60000,9.338795034627132,9.338795034627132,9.338795034627132,1.0,True,0.0,24.761862913173463,3.5882542886511917e-28,True,0.066,13.33942985534668,0.0,0.0696310623822791,96,5
61000,9.56811292219184,9.56811292219184,9.56811292219184,1.0,True,0.0,24.741862913173463,1.1283980960903033e-17,True,0.0650999999999999,10.516788482666016,0.0,0.0696310623822791,96,5
62000,7.623621270686883,7.623621270686883,7.623621270686883,1.0,True,0.0,24.72186291728112,2.0538270147787774e-10,True,0.0642,42.09916687011719,0.0,0.0696310623822791,96,5
63000,7.767530391818041,7.767530391818041,7.767530391818041,1.0,True,0.0,24.70186291728112,1.0868488516739107e-32,True,0.0633,27.30680084228516,0.0,0.0696310623822791,96,5
64000,9.050993957495356,9.050993957495356,9.050993957495356,1.0,True,0.0,24.681862917281315,9.799001009307675e-15,True,0.0624,43.56896209716797,0.0,0.0696310623822791,96,5
65000,7.954502010697857,7.954502010697857,7.954502010697857,1.0,True,0.0,24.662050558548728,9.382063370637513e-06,True,0.0615,16.046817779541016,0.0,0.0696310623822791,96,5
66000,15.392394058257166,15.392394058257166,15.392394058257166,1.0,True,0.0,24.6420546534946,2.0474729342516933e-07,True,0.0605999999999999,26.255075454711918,0.0,0.0696310623822791,96,5
67000,7.942832735822789,7.942832735822789,7.942832735822789,1.0,True,0.0,24.6220546534946,5.692464854524659e-20,True,0.0596999999999999,19.022205352783203,0.0,0.0696310623822791,96,5
68000,15.06907171090718,15.06907171090718,15.06907171090718,1.0,True,0.0,24.602054653494797,9.794159809704205e-15,True,0.0587999999999999,26.250205993652344,0.0,0.0696310623822791,96,5
69000,8.74602885482458,8.74602885482458,8.74602885482458,1.0,True,0.0,24.58205465397289,2.390489886845709e-11,True,0.0579,11.637744903564451,0.0,0.0696310623822791,96,5
70000,13.98410222946681,13.98410222946681,13.98410222946681,1.0,True,0.0,24.871166324076384,0.0154555835051746,True,0.0569999999999999,22.344560623168945,0.0,0.0696310623822791,96,5
71000,11.1420999689593,11.1420999689593,11.1420999689593,1.0,True,0.0,24.88487335965379,0.0016853517788702,True,0.0561,13.83689308166504,0.0,0.0696310623822791,96,5
72000,7.64103433607591,7.64103433607591,7.64103433607591,1.0,True,0.0,24.86487336025193,2.9907301807101374e-11,True,0.0552,20.854347229003903,0.0,0.0696310623822791,96,5
73000,14.880923862513876,14.880923862513876,14.880923862513876,1.0,True,0.0,24.84489080162169,8.720684878253654e-07,True,0.0543,21.468908309936523,0.0,0.0696310623822791,96,5
74000,14.279068167903292,14.279068167903292,14.279068167903292,1.0,True,0.0,24.82711536295003,0.0001112280664169,True,0.0534,44.59835052490234,0.0,0.0696310623822791,96,5
75000,14.137375755569256,14.137375755569256,14.137375755569256,1.0,True,0.0,24.80711536295003,5.8859921205267026e-27,True,0.0524999999999999,15.254791259765623,0.0,0.0696310623822791,96,5
76000,12.01061972000953,12.01061972000953,12.01061972000953,1.0,True,0.0,24.979305278110868,0.0096094957580419,True,0.0515999999999999,15.210319519042969,0.0,0.0696310623822791,96,5
77000,14.200809905318485,14.200809905318485,14.200809905318485,1.0,True,0.0,24.959310095614004,2.4087515690152504e-07,True,0.0506999999999999,42.93941879272461,0.0,0.0696310623822791,96,5
78000,7.480754157319115,7.480754157319115,7.480754157319115,1.0,True,0.0,24.939310135373823,1.987990861314321e-09,True,0.0498,26.60698509216309,0.0,0.0696310623822791,96,5
79000,9.085277413199922,9.085277413199922,9.085277413199922,1.0,True,0.0,24.919310135373824,1.0520095262211891e-31,True,0.0489,9.561775207519531,0.0,0.0696310623822791,96,5
80000,11.44584652973795,11.44584652973795,11.44584652973795,1.0,True,0.0,24.89931014146839,3.047284113422454e-10,True,0.048,25.775367736816406,0.0,0.0696310623822791,96,5
81000,8.892059081967062,8.892059081967062,8.892059081967062,1.0,True,0.0,24.87956488116596,1.2736984878437336e-05,True,0.0470999999999999,29.323841094970703,0.0,0.0696310623822791,96,5
82000,14.567091162709085,14.567091162709085,14.567091162709085,1.0,True,0.0,24.859566025754777,5.7229440981258576e-08,True,0.0462,14.11772918701172,0.0,0.0696310623822791,96,5
83000,15.027117807258843,15.027117807258843,15.027117807258843,1.0,True,0.0,24.841461083720407,9.475289828159848e-05,True,0.0453,18.66716957092285,0.0,0.0696310623822791,96,5
84000,12.938412798117918,12.938412798117918,12.938412798117918,1.0,True,0.0,24.82361237936865,0.0001075647824124,True,0.0443999999999999,30.23570251464844,0.0,0.0696310623822791,96,5
85000,9.783185442919391,9.783185442919391,9.783185442919391,1.0,True,0.0,25.23358606269681,0.0214986841664077,True,0.0435,27.416248321533203,0.0,0.0696310623822791,96,5
86000,12.577926313473196,12.577926313473196,12.577926313473196,1.0,True,0.0,25.21358701392657,4.756148829329258e-08,True,0.0426,25.976886749267575,0.0,0.0696310623822791,96,5
87000,4.14627858821851,4.14627858821851,4.14627858821851,1.0,True,0.0,25.823663999196597,0.0315038492635009,True,0.0417,16.265939712524414,0.0,0.0696310623822791,96,5
88000,9.910764589854509,9.910764589854509,9.910764589854509,1.0,True,0.0,25.803663999196598,2.052884222756205e-23,True,0.0408,17.861865997314453,0.0,0.0696310623822791,96,5
89000,9.556037277463066,9.556037277463066,9.556037277463066,1.0,True,0.0,25.78764396917955,0.0001989984991476,True,0.0398999999999999,18.17061996459961,0.0,0.0696310623822791,96,5
90000,14.849797792154666,14.849797792154666,14.849797792154666,1.0,True,0.0,25.767643969179552,2.299412869403103e-16,True,0.0389999999999999,29.18743133544922,0.0,0.0696310623822791,96,5
91000,13.918662914696224,13.918662914696224,13.918662914696224,1.0,True,0.0,25.750266481770105,0.0001311256295276,True,0.0380999999999999,27.0076961517334,0.0,0.0696310623822791,96,5
92000,9.399893823717616,9.399893823717616,9.399893823717616,1.0,True,0.0,25.809492357294516,0.0039612937762204,True,0.0372,49.61211013793945,0.0,0.0696310623822791,96,5
