method,n_ris,scenario,source_scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol,checkpoint_step,checkpoint_sha256,repository_commit,runner_os,cpu_model,python_version,torch_version
analytical_ris,128,71,81,,,0.229343,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,72,82,,,0.237933,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,73,83,,,0.242639,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,74,84,,,0.245643,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,75,85,,,0.229584,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,76,86,,,0.241437,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,77,87,,,0.22144,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,78,88,,,0.229952,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,79,89,,,0.228489,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,80,90,,,0.282094,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,81,91,,,0.218358,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,82,92,,,0.229744,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,83,93,,,0.211579,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,84,94,,,0.219444,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,85,95,,,0.214722,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,86,96,,,0.213107,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,87,97,,,0.220564,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,88,98,,,0.248386,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,89,99,,,0.2164,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,90,100,,,0.242861,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,91,101,,,0.225716,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,92,102,,,0.249272,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,93,103,,,0.2149,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,94,104,,,0.232305,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,95,105,,,0.231437,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,96,106,,,0.242641,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,97,107,,,0.24813,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,98,108,,,0.246912,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,128,99,109,,,0.236805,1,0,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,0,10,,,185.520744,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,1,11,,,191.132879,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,2,12,,,189.594582,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,3,13,,,187.433072,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,4,14,,,187.975202,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,5,15,,,189.87326,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,6,16,,,186.403313,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,7,17,,,188.782077,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,8,18,,,189.292449,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,9,19,,,190.405082,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,10,20,,,188.082434,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,11,21,,,192.359854,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,12,22,,,191.450681,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,13,23,,,186.731794,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,14,24,,,185.896304,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,15,25,,,187.651168,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,16,26,,,187.435614,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,17,27,,,187.807088,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,18,28,,,185.240244,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,19,29,,,184.614479,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,20,30,,,189.449467,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,21,31,,,191.160217,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,22,32,,,190.654935,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,23,33,,,186.574804,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,24,34,,,186.898469,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,25,35,,,187.472278,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,26,36,,,185.153086,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
ao_grid,16,27,37,,,193.007834,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
