method,n_ris,scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum
ddpg,128,37,0.164679,0.143957,0.308636,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,38,0.157758,0.197108,0.354866,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,39,0.173051,0.14611,0.319161,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,40,0.154263,0.137128,0.291391,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,41,0.15866,0.138519,0.2971789999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,42,0.158859,0.138078,0.296937,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,43,0.161144,0.133432,0.294576,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,44,0.151278,0.154273,0.305551,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,45,0.17244,0.144698,0.317138,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,46,0.164889,0.146671,0.31156,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,47,0.149706,0.13923,0.2889359999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,48,0.150448,0.141114,0.291562,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,49,0.157338,0.142625,0.299963,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,50,0.146551,0.151219,0.29777,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,51,0.164539,0.140943,0.305482,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,52,0.155264,0.147113,0.302377,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,53,0.153401,0.143737,0.297138,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,54,0.156486,0.14573,0.302216,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,55,0.162455,0.142245,0.3046999999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,56,0.160422,0.159781,0.320203,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,57,0.176626,0.13871,0.315336,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,58,0.165359,0.146792,0.312151,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,59,0.157998,0.139891,0.2978889999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,60,0.166701,0.144458,0.3111589999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,61,0.151709,0.140272,0.291981,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,62,0.150978,0.154984,0.305962,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,63,0.214815,0.155254,0.370069,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,64,0.154403,0.137648,0.292051,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,65,0.159571,0.143096,0.302667,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,66,0.150537,0.140282,0.290819,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,67,0.151659,0.135084,0.2867429999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,68,0.160693,0.156767,0.3174599999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,69,0.173933,0.141123,0.315056,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,70,0.174854,0.140463,0.315317,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,71,0.151398,0.141935,0.293333,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,72,0.157537,0.13873,0.296267,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,73,0.156366,0.139952,0.2963179999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,74,0.152601,0.150347,0.302948,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,75,0.163677,0.141704,0.305381,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,76,0.161194,0.135775,0.296969,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,77,0.150418,0.142455,0.292873,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,78,0.15229,0.137117,0.2894069999999999,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,79,0.15253,0.13276,0.28529,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,80,0.155625,0.157708,0.313333,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,81,0.167793,0.13913,0.306923,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,82,0.170548,0.145259,0.315807,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,83,0.156957,0.142906,0.299863,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,84,0.160612,0.137477,0.298089,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,85,0.161323,0.140482,0.301805,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,86,0.163657,0.155064,0.318721,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,87,0.159701,0.138008,0.297709,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,88,0.154603,0.1393,0.293903,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,89,0.155515,0.139361,0.294876,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,90,0.156546,0.142264,0.29881,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,91,0.148514,0.147583,0.296097,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,92,0.174304,0.143938,0.318242,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,93,0.15837,0.141103,0.299473,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,94,0.156787,0.138729,0.295516,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,95,0.155595,0.140332,0.295927,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,96,0.161904,0.13866,0.300564,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,97,0.173442,0.166031,0.339473,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,98,0.180653,0.143397,0.32405,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,128,99,0.164629,0.148945,0.313574,1,0,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ddpg,16,0,0.088855,0.114013,0.202868,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,1,0.104327,0.129566,0.233893,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,2,0.099119,0.124618,0.223737,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,3,0.098459,0.130537,0.2289959999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,4,0.098539,0.125199,0.223738,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,5,0.101984,0.12576,0.227744,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,6,0.098068,0.127162,0.2252299999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,7,0.097577,0.136416,0.233993,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,8,0.117157,0.126291,0.243448,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,9,0.096906,0.120482,0.217388,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,10,0.097698,0.121984,0.219682,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,11,0.095594,0.150527,0.2461209999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,12,0.104959,0.171539,0.276498,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,13,0.101343,0.121834,0.223177,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,14,0.095665,0.11913,0.214795,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,15,0.096326,0.118919,0.215245,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,16,0.096035,0.134283,0.230318,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,17,0.098078,0.134383,0.232461,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,18,0.110667,0.11892,0.2295869999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,19,0.100692,0.120351,0.221043,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,20,0.093341,0.116065,0.2094059999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,21,0.113231,0.129806,0.243037,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,22,0.096075,0.121844,0.2179189999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,23,0.097597,0.122274,0.2198709999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,24,0.09287,0.120031,0.212901,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,25,0.092639,0.11913,0.2117689999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,26,0.093561,0.1188,0.212361,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,27,0.093511,0.134333,0.227844,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,28,0.109675,0.126451,0.236126,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,29,0.095915,0.11925,0.215165,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,30,0.097918,0.117507,0.215425,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,31,0.095073,0.117688,0.212761,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,32,0.097006,0.123086,0.220092,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,33,0.095624,0.118148,0.213772,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,34,0.094833,0.115895,0.210728,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,35,0.095504,0.120722,0.216226,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,36,0.09295,0.118479,0.211429,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,37,0.094222,0.116566,0.210788,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,38,0.095995,0.13258,0.228575,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,39,0.117257,0.120021,0.237278,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,40,0.105088,0.117327,0.222415,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,41,0.095404,0.116737,0.212141,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,42,0.09273,0.118058,0.210788,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,43,0.094392,0.116476,0.210868,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,44,0.09268,0.121183,0.213863,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,45,0.093541,0.117297,0.210838,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,46,0.095324,0.117758,0.213082,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,47,0.091999,0.117458,0.209457,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,48,0.098159,0.114984,0.213143,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,49,0.092801,0.115585,0.208386,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,50,0.095645,0.129816,0.2254609999999999,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,51,0.107362,0.118539,0.225901,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,52,0.110016,0.123136,0.233152,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,53,0.096907,0.124017,0.220924,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,54,0.099631,0.124167,0.223798,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,55,0.094573,0.11866,0.213233,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,56,0.09214,0.117448,0.209588,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ddpg,16,57,0.091118,0.116546,0.207664,1,0,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
