method,n_ris,scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol
ddpg,32,52,0.103192,0.130663,0.233855,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,53,0.107138,0.120448,0.227586,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,54,0.098706,0.121489,0.220195,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,55,0.103973,0.119286,0.2232589999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,56,0.102541,0.137393,0.2399339999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,57,0.104284,0.120248,0.224532,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,58,0.105135,0.120908,0.226043,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,59,0.106938,0.121439,0.228377,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,60,0.100298,0.120477,0.220775,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,61,0.109691,0.120177,0.229868,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,62,0.098495,0.117794,0.216289,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,63,0.097403,0.117794,0.215197,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,64,0.104384,0.12155,0.225934,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,65,0.099747,0.120527,0.220274,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,66,0.112987,0.118384,0.231371,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,67,0.096682,0.120408,0.21709,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,68,0.100919,0.120278,0.2211969999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,69,0.098125,0.120688,0.218813,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,70,0.102571,0.120658,0.223229,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,71,0.110012,0.130822,0.240834,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,72,0.097263,0.134799,0.232062,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,73,0.10204,0.12193,0.22397,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,74,0.106827,0.120147,0.226974,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,75,0.099236,0.121159,0.220395,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,76,0.098515,0.120387,0.2189019999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,77,0.10844,0.134929,0.243369,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,78,0.100438,0.120788,0.221226,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,79,0.101089,0.127918,0.229007,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,80,0.097904,0.119596,0.2175,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,81,0.097244,0.123612,0.220856,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,82,0.107198,0.122651,0.229849,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,83,0.105115,0.121209,0.226324,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,84,0.10179,0.1222,0.22399,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,85,0.097003,0.124002,0.221005,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,86,0.105035,0.125134,0.230169,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,87,0.109742,0.126246,0.235988,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,88,0.0954,0.119456,0.214856,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,89,0.098625,0.123722,0.222347,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,90,0.139626,0.127608,0.2672339999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,91,0.158353,0.12867,0.287023,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,92,0.117443,0.128009,0.245452,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,93,0.136522,0.167407,0.303929,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,94,0.126586,0.127598,0.2541839999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,95,0.104123,0.124464,0.2285869999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,96,0.100548,0.118945,0.219493,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,97,0.127979,0.134678,0.262657,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,98,0.105055,0.12902,0.2340749999999999,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,32,99,0.117483,0.123392,0.240875,1,0,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,single_thread_same_runner_warmup10_count100_v2
ddpg,64,0,0.090534,0.117013,0.207547,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,1,0.126396,0.139656,0.266052,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,2,0.131644,0.145034,0.276678,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,3,0.125355,0.137473,0.262828,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,4,0.119015,0.13569,0.254705,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,5,0.149511,0.220114,0.369625,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,6,0.256148,0.1829,0.439048,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,7,0.177782,0.182099,0.359881,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,8,0.139946,0.139145,0.279091,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,9,0.116912,0.136721,0.253633,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,10,0.136892,0.151594,0.288486,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,11,0.290729,0.307283,0.598012,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,12,0.193776,0.303668,0.497444,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,13,0.334494,0.27862,0.6131139999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,14,0.18292,0.259022,0.4419419999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,15,0.222458,0.376916,0.599374,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,16,0.231231,0.180507,0.411738,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,17,0.14895,0.175278,0.3242279999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,18,0.117423,0.134959,0.252382,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,19,0.139806,0.136992,0.276798,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,20,0.117343,0.133046,0.250389,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,21,0.116302,0.128189,0.244491,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,22,0.124214,0.142981,0.267195,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,23,0.116181,0.133166,0.249347,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,24,0.116071,0.133006,0.249077,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,25,0.125666,0.12895,0.254616,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,26,0.112926,0.147988,0.260914,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,27,0.139916,0.141038,0.280954,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,28,0.111524,0.13547,0.246994,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,29,0.111755,0.132776,0.244531,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,30,0.137603,0.132896,0.270499,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,31,0.144964,0.137703,0.282667,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,32,0.114649,0.133026,0.247675,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,33,0.129531,0.144983,0.274514,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,34,0.12917,0.130863,0.260033,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,35,0.127578,0.133247,0.260825,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,36,0.122741,0.12925,0.251991,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,37,0.143522,0.156431,0.299953,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,38,0.137202,0.135861,0.273063,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,39,0.112837,0.12893,0.241767,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,40,0.116692,0.140557,0.257249,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,41,0.126286,0.138013,0.264299,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,42,0.123543,0.140927,0.26447,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,43,0.121359,0.136701,0.2580599999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,44,0.127458,0.133356,0.260814,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,45,0.127818,0.133637,0.261455,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,46,0.118885,0.131844,0.250729,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,47,0.11494,0.130262,0.2452019999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,48,0.139886,0.139917,0.279803,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,49,0.119376,0.133176,0.252552,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,50,0.112556,0.129671,0.242227,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,51,0.123703,0.145274,0.2689769999999999,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ddpg,64,52,0.111905,0.131745,0.24365,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
